Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Desensitization Of G Protein-Coupled Receptor Signaling Pathway (GO:0002029),1/11,0.0779618179237129,0.2546176823602702,0,0,13.591095890410958,34.67817161188282,ADRB2
GO_Biological_Process_2023,Digestive System Development (GO:0055123),1/11,0.0779618179237129,0.2546176823602702,0,0,13.591095890410958,34.67817161188282,FGFR2
GO_Biological_Process_2023,Endosomal Lumen Acidification (GO:0048388),1/11,0.0779618179237129,0.2546176823602702,0,0,13.591095890410958,34.67817161188282,RNASEK
GO_Biological_Process_2023,Smooth Muscle Cell Differentiation (GO:0051145),1/11,0.0779618179237129,0.2546176823602702,0,0,13.591095890410958,34.67817161188282,EDNRB
GO_Biological_Process_2023,Glycerol Metabolic Process (GO:0006071),1/11,0.0779618179237129,0.2546176823602702,0,0,13.591095890410958,34.67817161188282,GOT1
GO_Biological_Process_2023,Positive Regulation Of Pseudopodium Assembly (GO:0031274),1/11,0.0779618179237129,0.2546176823602702,0,0,13.591095890410958,34.67817161188282,CDC42EP4
GO_Biological_Process_2023,Macrophage Chemotaxis (GO:0048246),1/11,0.0779618179237129,0.2546176823602702,0,0,13.591095890410958,34.67817161188282,EDNRB
GO_Biological_Process_2023,Mitochondrial Genome Maintenance (GO:0000002),1/11,0.0779618179237129,0.2546176823602702,0,0,13.591095890410958,34.67817161188282,SLC25A33
GO_Biological_Process_2023,Mitochondrial Respiratory Chain Complex III Assembly (GO:0034551),1/11,0.0779618179237129,0.2546176823602702,0,0,13.591095890410958,34.67817161188282,SLC25A33
GO_Biological_Process_2023,Regulation Of Astrocyte Differentiation (GO:0048710),1/11,0.0779618179237129,0.2546176823602702,0,0,13.591095890410958,34.67817161188282,SERPINE2
GO_Biological_Process_2023,Regulation Of Cell Communication By Electrical Coupling Involved In Cardiac Conduction (GO:1901844),1/11,0.0779618179237129,0.2546176823602702,0,0,13.591095890410958,34.67817161188282,SRI
GO_Biological_Process_2023,Inorganic Anion Transmembrane Transport (GO:0098661),2/63,0.0783817785395674,0.2552820908788673,0,0,4.475296777840588,11.394838628628593,GABRB1;GABRG1
GO_Biological_Process_2023,Positive Regulation Of MAPK Cascade (GO:0043410),5/310,0.0789746919379287,0.256504577947157,0,0,2.2567536365735394,5.729057594155709,PDGFRB;ADRB2;FGF1;FGFR3;FGFR2
GO_Biological_Process_2023,Potassium Ion Transmembrane Transport (GO:0071805),3/137,0.0802670040780238,0.2586196263645733,0,0,3.0657649253731343,7.733075179271448,KCNIP2;KCNA2;GHITM
GO_Biological_Process_2023,Positive Regulation Of Macroautophagy (GO:0016239),2/64,0.0805331963053796,0.2586196263645733,0,0,4.402892102335929,11.091262987562704,PINK1;SESN3
GO_Biological_Process_2023,Autophagosome Assembly (GO:0000045),2/65,0.0827028674070878,0.2586196263645733,0,0,4.332785987958402,10.799473430122143,GABARAPL2;GABARAPL1
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle (GO:0045787),2/65,0.0827028674070878,0.2586196263645733,0,0,4.332785987958402,10.799473430122143,MEIS2;FGFR2
GO_Biological_Process_2023,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:1902166),1/12,0.0847425154048087,0.2586196263645733,0,0,12.35491905354919,30.493643355051663,BCL2
GO_Biological_Process_2023,G Protein-Coupled Glutamate Receptor Signaling Pathway (GO:0007216),1/12,0.0847425154048087,0.2586196263645733,0,0,12.35491905354919,30.493643355051663,GRM3
GO_Biological_Process_2023,Negative Regulation Of Locomotion (GO:0040013),1/12,0.0847425154048087,0.2586196263645733,0,0,12.35491905354919,30.493643355051663,FBLN1
GO_Biological_Process_2023,Negative Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900025),1/12,0.0847425154048087,0.2586196263645733,0,0,12.35491905354919,30.493643355051663,FBLN1
GO_Biological_Process_2023,Atrial Cardiac Muscle Cell Action Potential (GO:0086014),1/12,0.0847425154048087,0.2586196263645733,0,0,12.35491905354919,30.493643355051663,GJA1
GO_Biological_Process_2023,cAMP Metabolic Process (GO:0046058),1/12,0.0847425154048087,0.2586196263645733,0,0,12.35491905354919,30.493643355051663,ADCY2
GO_Biological_Process_2023,Nucleotide Metabolic Process (GO:0009117),1/12,0.0847425154048087,0.2586196263645733,0,0,12.35491905354919,30.493643355051663,ME1
GO_Biological_Process_2023,Cellular Response To Leucine Starvation (GO:1990253),1/12,0.0847425154048087,0.2586196263645733,0,0,12.35491905354919,30.493643355051663,SESN3
GO_Biological_Process_2023,Positive Regulation Of Alcohol Biosynthetic Process (GO:1902932),1/12,0.0847425154048087,0.2586196263645733,0,0,12.35491905354919,30.493643355051663,FGF1
GO_Biological_Process_2023,Response To Iron Ion (GO:0010039),1/12,0.0847425154048087,0.2586196263645733,0,0,12.35491905354919,30.493643355051663,BCL2
GO_Biological_Process_2023,Detection Of Calcium Ion (GO:0005513),1/12,0.0847425154048087,0.2586196263645733,0,0,12.35491905354919,30.493643355051663,KCNIP2
GO_Biological_Process_2023,Positive Regulation Of Purine Nucleotide Biosynthetic Process (GO:1900373),1/12,0.0847425154048087,0.2586196263645733,0,0,12.35491905354919,30.493643355051663,PINK1
GO_Biological_Process_2023,Ionotropic Glutamate Receptor Signaling Pathway (GO:0035235),1/12,0.0847425154048087,0.2586196263645733,0,0,12.35491905354919,30.493643355051663,GRIA2
GO_Biological_Process_2023,Low-Density Lipoprotein Particle Remodeling (GO:0034374),1/12,0.0847425154048087,0.2586196263645733,0,0,12.35491905354919,30.493643355051663,AGT
GO_Biological_Process_2023,Macrophage Migration (GO:1905517),1/12,0.0847425154048087,0.2586196263645733,0,0,12.35491905354919,30.493643355051663,EDNRB
GO_Biological_Process_2023,Mitochondrial Transcription (GO:0006390),1/12,0.0847425154048087,0.2586196263645733,0,0,12.35491905354919,30.493643355051663,SLC25A33
GO_Biological_Process_2023,Pyrimidine Deoxyribonucleotide Catabolic Process (GO:0009223),1/12,0.0847425154048087,0.2586196263645733,0,0,12.35491905354919,30.493643355051663,UNG
GO_Biological_Process_2023,Regulation Of Cell Communication By Electrical Coupling (GO:0010649),1/12,0.0847425154048087,0.2586196263645733,0,0,12.35491905354919,30.493643355051663,SRI
GO_Biological_Process_2023,Negative Regulation Of Coagulation (GO:0050819),1/12,0.0847425154048087,0.2586196263645733,0,0,12.35491905354919,30.493643355051663,SERPINE2
GO_Biological_Process_2023,Regulation Of Endocytosis (GO:0030100),2/66,0.0848904117074553,0.2586196263645733,0,0,4.264870689655172,10.51885202713995,OPHN1;STON2
GO_Biological_Process_2023,Extrinsic Apoptotic Signaling Pathway (GO:0097191),2/67,0.0870954536056838,0.2646534530956218,0,0,4.199045092838197,10.24882180413639,BCL2;FGFR3
GO_Biological_Process_2023,Organelle Assembly (GO:0070925),5/322,0.08936635073586,0.2678540263816863,0,0,2.169991558181899,5.240553607982478,BBS2;GABARAPL2;GABARAPL1;ABLIM1;CDC14A
GO_Biological_Process_2023,Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:1902165),1/13,0.0914736846456402,0.2678540263816863,0,0,11.324771689497718,27.08550115506136,BCL2
GO_Biological_Process_2023,Negative Regulation Of Translational Initiation (GO:0045947),1/13,0.0914736846456402,0.2678540263816863,0,0,11.324771689497718,27.08550115506136,EIF4EBP2
GO_Biological_Process_2023,Regulation Of Nitrogen Compound Metabolic Process (GO:0051171),1/13,0.0914736846456402,0.2678540263816863,0,0,11.324771689497718,27.08550115506136,ALDH2
GO_Biological_Process_2023,Nucleotide-Sugar Metabolic Process (GO:0009225),1/13,0.0914736846456402,0.2678540263816863,0,0,11.324771689497718,27.08550115506136,CSGALNACT1
GO_Biological_Process_2023,Regulation Of Trophoblast Cell Migration (GO:1901163),1/13,0.0914736846456402,0.2678540263816863,0,0,11.324771689497718,27.08550115506136,GJA1
GO_Biological_Process_2023,Chondroitin Sulfate Biosynthetic Process (GO:0030206),1/13,0.0914736846456402,0.2678540263816863,0,0,11.324771689497718,27.08550115506136,CSGALNACT1
GO_Biological_Process_2023,Cytoplasmic Sequestering Of Protein (GO:0051220),1/13,0.0914736846456402,0.2678540263816863,0,0,11.324771689497718,27.08550115506136,PTPRM
GO_Biological_Process_2023,Positive Regulation Of Cardiac Muscle Cell Proliferation (GO:0060045),1/13,0.0914736846456402,0.2678540263816863,0,0,11.324771689497718,27.08550115506136,FGFR2
GO_Biological_Process_2023,Positive Regulation Of Granulocyte Macrophage Colony-Stimulating Factor Production (GO:0032725),1/13,0.0914736846456402,0.2678540263816863,0,0,11.324771689497718,27.08550115506136,IL17D
GO_Biological_Process_2023,Substrate-Dependent Cell Migration (GO:0006929),1/13,0.0914736846456402,0.2678540263816863,0,0,11.324771689497718,27.08550115506136,OPHN1
GO_Biological_Process_2023,Positive Regulation Of Potassium Ion Transmembrane Transporter Activity (GO:1901018),1/13,0.0914736846456402,0.2678540263816863,0,0,11.324771689497718,27.08550115506136,KCNIP2
GO_Biological_Process_2023,Potassium Ion Export Across Plasma Membrane (GO:0097623),1/13,0.0914736846456402,0.2678540263816863,0,0,11.324771689497718,27.08550115506136,KCNIP2
GO_Biological_Process_2023,Regulation Of cAMP-dependent Protein Kinase Activity (GO:2000479),1/13,0.0914736846456402,0.2678540263816863,0,0,11.324771689497718,27.08550115506136,ADRB2
GO_Biological_Process_2023,Phagocytosis (GO:0006909),2/69,0.0915565501542151,0.2678540263816863,0,0,4.073288728769944,9.73841243264022,MEGF10;AXL
GO_Biological_Process_2023,Regulation Of Cold-Induced Thermogenesis (GO:0120161),3/146,0.092876478052411,0.2697176157533058,0,0,2.8715034965034967,6.824084589597829,GJA1;ALDH1A1;ADRB2
GO_Biological_Process_2023,Positive Regulation Of Developmental Process (GO:0051094),4/233,0.0932100859532969,0.2697176157533058,0,0,2.397044004030904,5.687944146532443,GJA1;PINK1;BMPR1B;SMARCA2
GO_Biological_Process_2023,Negative Regulation Of Epithelial Cell Proliferation (GO:0050680),2/70,0.093811875845323,0.2697176157533058,0,0,4.013184584178499,9.497056132777413,PTPRM;FGFR2
GO_Biological_Process_2023,Sensory Organ Development (GO:0007423),2/70,0.093811875845323,0.2697176157533058,0,0,4.013184584178499,9.497056132777413,BMPR1B;MEIS2
GO_Biological_Process_2023,Positive Regulation Of Protein Polymerization (GO:0032273),2/70,0.093811875845323,0.2697176157533058,0,0,4.013184584178499,9.497056132777413,PINK1;CDC42EP4
GO_Biological_Process_2023,Dephosphorylation (GO:0016311),3/147,0.0943255834513521,0.2697176157533058,0,0,2.851417824074074,6.732205545330174,PPM1L;EPHX2;PTPRM
GO_Biological_Process_2023,Skeletal System Development (GO:0001501),3/149,0.0972517127327766,0.2697176157533058,0,0,2.812071917808219,6.553400551242762,GJA1;FGFR3;FGFR2
GO_Biological_Process_2023,Regulation Of Exit From Mitosis (GO:0007096),1/14,0.0981556848695491,0.2697176157533058,0,0,10.453108535300316,24.263760128553063,CDC14A
GO_Biological_Process_2023,L-glutamate Transmembrane Transport (GO:0015813),1/14,0.0981556848695491,0.2697176157533058,0,0,10.453108535300316,24.263760128553063,SLC7A11
GO_Biological_Process_2023,Regulation Of Hemopoiesis (GO:1903706),1/14,0.0981556848695491,0.2697176157533058,0,0,10.453108535300316,24.263760128553063,IL17D
GO_Biological_Process_2023,Aorta Development (GO:0035904),1/14,0.0981556848695491,0.2697176157533058,0,0,10.453108535300316,24.263760128553063,PDGFRB
GO_Biological_Process_2023,Regulation Of Non-Canonical Wnt Signaling Pathway (GO:2000050),1/14,0.0981556848695491,0.2697176157533058,0,0,10.453108535300316,24.263760128553063,ZNRF3
GO_Biological_Process_2023,"Blood Coagulation, Fibrin Clot Formation (GO:0072378)",1/14,0.0981556848695491,0.2697176157533058,0,0,10.453108535300316,24.263760128553063,FBLN1
GO_Biological_Process_2023,Phagolysosome Assembly (GO:0001845),1/14,0.0981556848695491,0.2697176157533058,0,0,10.453108535300316,24.263760128553063,RAB34
GO_Biological_Process_2023,Polarized Epithelial Cell Differentiation (GO:0030859),1/14,0.0981556848695491,0.2697176157533058,0,0,10.453108535300316,24.263760128553063,OPHN1
GO_Biological_Process_2023,Contractile Actin Filament Bundle Assembly (GO:0030038),1/14,0.0981556848695491,0.2697176157533058,0,0,10.453108535300316,24.263760128553063,FAM171A1
GO_Biological_Process_2023,Embryonic Cranial Skeleton Morphogenesis (GO:0048701),1/14,0.0981556848695491,0.2697176157533058,0,0,10.453108535300316,24.263760128553063,FGFR2
GO_Biological_Process_2023,Establishment Of Apical/Basal Cell Polarity (GO:0035089),1/14,0.0981556848695491,0.2697176157533058,0,0,10.453108535300316,24.263760128553063,OPHN1
GO_Biological_Process_2023,Stress Fiber Assembly (GO:0043149),1/14,0.0981556848695491,0.2697176157533058,0,0,10.453108535300316,24.263760128553063,FAM171A1
GO_Biological_Process_2023,"Synaptic Transmission, GABAergic (GO:0051932)",1/14,0.0981556848695491,0.2697176157533058,0,0,10.453108535300316,24.263760128553063,GABRG1
GO_Biological_Process_2023,Positive Regulation Of Response To Cytokine Stimulus (GO:0060760),1/14,0.0981556848695491,0.2697176157533058,0,0,10.453108535300316,24.263760128553063,AXL
GO_Biological_Process_2023,Protein Activation Cascade (GO:0072376),1/14,0.0981556848695491,0.2697176157533058,0,0,10.453108535300316,24.263760128553063,FBLN1
GO_Biological_Process_2023,Membrane Repolarization During Cardiac Muscle Cell Action Potential (GO:0086013),1/14,0.0981556848695491,0.2697176157533058,0,0,10.453108535300316,24.263760128553063,KCNIP2
GO_Biological_Process_2023,Mitochondrial Calcium Ion Transmembrane Transport (GO:0006851),1/14,0.0981556848695491,0.2697176157533058,0,0,10.453108535300316,24.263760128553063,GHITM
GO_Biological_Process_2023,Regulation Of ATP Biosynthetic Process (GO:2001169),1/14,0.0981556848695491,0.2697176157533058,0,0,10.453108535300316,24.263760128553063,PINK1
GO_Biological_Process_2023,Regulation Of Bone Remodeling (GO:0046850),1/14,0.0981556848695491,0.2697176157533058,0,0,10.453108535300316,24.263760128553063,S1PR1
GO_Biological_Process_2023,Cholesterol Homeostasis (GO:0042632),2/72,0.0983702924291106,0.2697176157533058,0,0,3.898128078817734,9.03982304821734,GRAMD1B;EPHX2
GO_Biological_Process_2023,Neuron Development (GO:0048666),3/150,0.0987285817802531,0.270071920925565,0,0,2.7928004535147397,6.466396526208822,GPM6A;OPHN1;PTPRM
GO_Biological_Process_2023,Sterol Homeostasis (GO:0055092),2/73,0.1006726803612392,0.2739380952556773,0,0,3.843030597377368,8.823140213719672,GRAMD1B;EPHX2
GO_Biological_Process_2023,Negative Regulation Of Neuron Apoptotic Process (GO:0043524),2/74,0.1029900598178947,0.2739380952556773,0,0,3.789463601532567,8.61391612011378,PINK1;BCL2
GO_Biological_Process_2023,Regulation Of Cholesterol Biosynthetic Process (GO:0045540),1/15,0.1047888727398731,0.2739380952556773,0,0,9.7059686888454,21.894798796311715,FGF1
GO_Biological_Process_2023,L-glutamate Import (GO:0051938),1/15,0.1047888727398731,0.2739380952556773,0,0,9.7059686888454,21.894798796311715,SLC7A11
GO_Biological_Process_2023,Regulation Of Granulocyte Macrophage Colony-Stimulating Factor Production (GO:0032645),1/15,0.1047888727398731,0.2739380952556773,0,0,9.7059686888454,21.894798796311715,IL17D
GO_Biological_Process_2023,Negative Regulation Of Platelet Activation (GO:0010544),1/15,0.1047888727398731,0.2739380952556773,0,0,9.7059686888454,21.894798796311715,SERPINE2
GO_Biological_Process_2023,Negative Regulation Of Protein Processing (GO:0010955),1/15,0.1047888727398731,0.2739380952556773,0,0,9.7059686888454,21.894798796311715,SERPINE2
GO_Biological_Process_2023,Adenylate Cyclase-Activating Adrenergic Receptor Signaling Pathway (GO:0071880),1/15,0.1047888727398731,0.2739380952556773,0,0,9.7059686888454,21.894798796311715,ADRB2
GO_Biological_Process_2023,Neurotrophin Signaling Pathway (GO:0038179),1/15,0.1047888727398731,0.2739380952556773,0,0,9.7059686888454,21.894798796311715,DDIT4
GO_Biological_Process_2023,Phagosome Maturation (GO:0090382),1/15,0.1047888727398731,0.2739380952556773,0,0,9.7059686888454,21.894798796311715,RAB34
GO_Biological_Process_2023,Pigment Granule Transport (GO:0051904),1/15,0.1047888727398731,0.2739380952556773,0,0,9.7059686888454,21.894798796311715,BBS2
GO_Biological_Process_2023,Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0048008),1/15,0.1047888727398731,0.2739380952556773,0,0,9.7059686888454,21.894798796311715,PDGFRB
GO_Biological_Process_2023,Digestive Tract Morphogenesis (GO:0048546),1/15,0.1047888727398731,0.2739380952556773,0,0,9.7059686888454,21.894798796311715,FGFR2
GO_Biological_Process_2023,Vasodilation (GO:0042311),1/15,0.1047888727398731,0.2739380952556773,0,0,9.7059686888454,21.894798796311715,ADRB2
GO_Biological_Process_2023,Positive Regulation Of Sprouting Angiogenesis (GO:1903672),1/15,0.1047888727398731,0.2739380952556773,0,0,9.7059686888454,21.894798796311715,FGF1
GO_Biological_Process_2023,Intracellular Sterol Transport (GO:0032366),1/15,0.1047888727398731,0.2739380952556773,0,0,9.7059686888454,21.894798796311715,GRAMD1B
GO_Biological_Process_2023,Melanosome Transport (GO:0032402),1/15,0.1047888727398731,0.2739380952556773,0,0,9.7059686888454,21.894798796311715,BBS2
GO_Biological_Process_2023,Membrane Repolarization During Action Potential (GO:0086011),1/15,0.1047888727398731,0.2739380952556773,0,0,9.7059686888454,21.894798796311715,KCNIP2
GO_Biological_Process_2023,Receptor Catabolic Process (GO:0032801),1/15,0.1047888727398731,0.2739380952556773,0,0,9.7059686888454,21.894798796311715,ZNRF3
GO_Biological_Process_2023,Regulation Of Rac Protein Signal Transduction (GO:0035020),1/15,0.1047888727398731,0.2739380952556773,0,0,9.7059686888454,21.894798796311715,ARHGAP24
GO_Biological_Process_2023,Positive Regulation Of Response To External Stimulus (GO:0032103),3/155,0.1062478436335883,0.2764410045475303,0,0,2.700246710526316,6.053901190066407,PDGFRB;SASH1;AGT
GO_Biological_Process_2023,Chloride Transport (GO:0006821),2/77,0.1100287586019182,0.2764410045475303,0,0,3.637333333333333,8.027643790759518,GABRB1;GABRG1
GO_Biological_Process_2023,Monoatomic Cation Homeostasis (GO:0055080),2/77,0.1100287586019182,0.2764410045475303,0,0,3.637333333333333,8.027643790759518,CYBRD1;NEO1
GO_Biological_Process_2023,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902254),1/16,0.1113736023410321,0.2764410045475303,0,0,9.058447488584475,19.88206882523314,BCL2
GO_Biological_Process_2023,Activation Of Cysteine-Type Endopeptidase Activity (GO:0097202),1/16,0.1113736023410321,0.2764410045475303,0,0,9.058447488584475,19.88206882523314,ASPH
GO_Biological_Process_2023,Negative Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090201),1/16,0.1113736023410321,0.2764410045475303,0,0,9.058447488584475,19.88206882523314,GHITM
GO_Biological_Process_2023,Autonomic Nervous System Development (GO:0048483),1/16,0.1113736023410321,0.2764410045475303,0,0,9.058447488584475,19.88206882523314,EDNRB
GO_Biological_Process_2023,Regulation Of Osteoblast Proliferation (GO:0033688),1/16,0.1113736023410321,0.2764410045475303,0,0,9.058447488584475,19.88206882523314,FGFR2
GO_Biological_Process_2023,Regulation Of Plasminogen Activation (GO:0010755),1/16,0.1113736023410321,0.2764410045475303,0,0,9.058447488584475,19.88206882523314,SERPINE2
GO_Biological_Process_2023,Regulation Of Protein Kinase A Signaling (GO:0010738),1/16,0.1113736023410321,0.2764410045475303,0,0,9.058447488584475,19.88206882523314,ADRB2
GO_Biological_Process_2023,Cell Communication By Electrical Coupling Involved In Cardiac Conduction (GO:0086064),1/16,0.1113736023410321,0.2764410045475303,0,0,9.058447488584475,19.88206882523314,GJA1
GO_Biological_Process_2023,Pharyngeal System Development (GO:0060037),1/16,0.1113736023410321,0.2764410045475303,0,0,9.058447488584475,19.88206882523314,PTCH1
GO_Biological_Process_2023,Chondroitin Sulfate Metabolic Process (GO:0030204),1/16,0.1113736023410321,0.2764410045475303,0,0,9.058447488584475,19.88206882523314,CSGALNACT1
GO_Biological_Process_2023,Positive Regulation Of Cardiac Muscle Tissue Growth (GO:0055023),1/16,0.1113736023410321,0.2764410045475303,0,0,9.058447488584475,19.88206882523314,FGFR2
GO_Biological_Process_2023,Establishment Of Melanosome Localization (GO:0032401),1/16,0.1113736023410321,0.2764410045475303,0,0,9.058447488584475,19.88206882523314,BBS2
GO_Biological_Process_2023,Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:0097192),1/16,0.1113736023410321,0.2764410045475303,0,0,9.058447488584475,19.88206882523314,BCL2
GO_Biological_Process_2023,Vasculature Development (GO:0001944),1/16,0.1113736023410321,0.2764410045475303,0,0,9.058447488584475,19.88206882523314,PDGFRB
GO_Biological_Process_2023,Positive Regulation Of Smooth Muscle Cell Migration (GO:0014911),1/16,0.1113736023410321,0.2764410045475303,0,0,9.058447488584475,19.88206882523314,PDGFRB
GO_Biological_Process_2023,Positive Regulation Of Stem Cell Proliferation (GO:2000648),1/16,0.1113736023410321,0.2764410045475303,0,0,9.058447488584475,19.88206882523314,GJA1
GO_Biological_Process_2023,Protein Localization To Endoplasmic Reticulum (GO:0070972),1/16,0.1113736023410321,0.2764410045475303,0,0,9.058447488584475,19.88206882523314,GABARAPL2
GO_Biological_Process_2023,Protein Localization To Mitochondrion (GO:0070585),1/16,0.1113736023410321,0.2764410045475303,0,0,9.058447488584475,19.88206882523314,PINK1
GO_Biological_Process_2023,Mesonephric Tubule Development (GO:0072164),1/16,0.1113736023410321,0.2764410045475303,0,0,9.058447488584475,19.88206882523314,FGFR2
GO_Biological_Process_2023,"Mitochondrial Electron Transport, Cytochrome C To Oxygen (GO:0006123)",1/16,0.1113736023410321,0.2764410045475303,0,0,9.058447488584475,19.88206882523314,COX7B
GO_Biological_Process_2023,Mitophagy (GO:0000423),1/16,0.1113736023410321,0.2764410045475303,0,0,9.058447488584475,19.88206882523314,PINK1
GO_Biological_Process_2023,Response To Insulin (GO:0032868),2/79,0.1147900410947027,0.2808407183714668,0,0,3.542498880429915,7.668272146020859,GOT1;SLC25A33
GO_Biological_Process_2023,Glycoprotein Biosynthetic Process (GO:0009101),2/80,0.1171903534036652,0.2808407183714668,0,0,3.496905393457117,7.497210299861896,CSGALNACT1;BMPR1B
GO_Biological_Process_2023,DNA Modification (GO:0006304),1/17,0.1179102252704631,0.2808407183714668,0,0,8.491866438356164,18.154181662067757,UNG
GO_Biological_Process_2023,Negative Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902176),1/17,0.1179102252704631,0.2808407183714668,0,0,8.491866438356164,18.154181662067757,PINK1
GO_Biological_Process_2023,T Cell Migration (GO:0072678),1/17,0.1179102252704631,0.2808407183714668,0,0,8.491866438356164,18.154181662067757,S1PR1
GO_Biological_Process_2023,Aorta Morphogenesis (GO:0035909),1/17,0.1179102252704631,0.2808407183714668,0,0,8.491866438356164,18.154181662067757,PDGFRB
GO_Biological_Process_2023,Neural Tube Development (GO:0021915),1/17,0.1179102252704631,0.2808407183714668,0,0,8.491866438356164,18.154181662067757,PTCH1
GO_Biological_Process_2023,Nicotinamide Nucleotide Metabolic Process (GO:0046496),1/17,0.1179102252704631,0.2808407183714668,0,0,8.491866438356164,18.154181662067757,ME1
GO_Biological_Process_2023,Branched-Chain Amino Acid Catabolic Process (GO:0009083),1/17,0.1179102252704631,0.2808407183714668,0,0,8.491866438356164,18.154181662067757,ALDH6A1
GO_Biological_Process_2023,Carboxylic Acid Biosynthetic Process (GO:0046394),1/17,0.1179102252704631,0.2808407183714668,0,0,8.491866438356164,18.154181662067757,RGN
GO_Biological_Process_2023,Response To Interferon-Alpha (GO:0035455),1/17,0.1179102252704631,0.2808407183714668,0,0,8.491866438356164,18.154181662067757,AXL
GO_Biological_Process_2023,Positive Regulation Of Cartilage Development (GO:0061036),1/17,0.1179102252704631,0.2808407183714668,0,0,8.491866438356164,18.154181662067757,BMPR1B
GO_Biological_Process_2023,Ribosomal Small Subunit Assembly (GO:0000028),1/17,0.1179102252704631,0.2808407183714668,0,0,8.491866438356164,18.154181662067757,RPS14
GO_Biological_Process_2023,Embryonic Axis Specification (GO:0000578),1/17,0.1179102252704631,0.2808407183714668,0,0,8.491866438356164,18.154181662067757,PTCH1
GO_Biological_Process_2023,Positive Regulation Of Glial Cell Differentiation (GO:0045687),1/17,0.1179102252704631,0.2808407183714668,0,0,8.491866438356164,18.154181662067757,SERPINE2
GO_Biological_Process_2023,Positive Regulation Of Potassium Ion Transmembrane Transport (GO:1901381),1/17,0.1179102252704631,0.2808407183714668,0,0,8.491866438356164,18.154181662067757,KCNIP2
GO_Biological_Process_2023,Intracellular Estrogen Receptor Signaling Pathway (GO:0030520),1/17,0.1179102252704631,0.2808407183714668,0,0,8.491866438356164,18.154181662067757,PADI2
GO_Biological_Process_2023,Long-Chain fatty-acyl-CoA Biosynthetic Process (GO:0035338),1/17,0.1179102252704631,0.2808407183714668,0,0,8.491866438356164,18.154181662067757,ACSL6
GO_Biological_Process_2023,Mesenchyme Development (GO:0060485),1/17,0.1179102252704631,0.2808407183714668,0,0,8.491866438356164,18.154181662067757,FGFR2
GO_Biological_Process_2023,Regulation Of Cartilage Development (GO:0061035),1/17,0.1179102252704631,0.2808407183714668,0,0,8.491866438356164,18.154181662067757,BMPR1B
GO_Biological_Process_2023,Positive Regulation Of Growth (GO:0045927),2/81,0.1196033561592831,0.2837270762812772,0,0,3.4524661719773024,7.331568697946268,BCL2;SLC25A33
GO_Biological_Process_2023,Macromolecule Modification (GO:0043412),2/81,0.1196033561592831,0.2837270762812772,0,0,3.4524661719773024,7.331568697946268,CPE;NEDD8
GO_Biological_Process_2023,Actin Filament Capping (GO:0051693),1/18,0.1243990904975581,0.2843907610657386,0,0,7.991941982272361,16.65728827120197,ADD3
GO_Biological_Process_2023,Adrenergic Receptor Signaling Pathway (GO:0071875),1/18,0.1243990904975581,0.2843907610657386,0,0,7.991941982272361,16.65728827120197,ADRB2
GO_Biological_Process_2023,Regulation Of Mitochondrial Membrane Permeability (GO:0046902),1/18,0.1243990904975581,0.2843907610657386,0,0,7.991941982272361,16.65728827120197,BCL2
GO_Biological_Process_2023,Barbed-End Actin Filament Capping (GO:0051016),1/18,0.1243990904975581,0.2843907610657386,0,0,7.991941982272361,16.65728827120197,ADD3
GO_Biological_Process_2023,Branching Involved In Ureteric Bud Morphogenesis (GO:0001658),1/18,0.1243990904975581,0.2843907610657386,0,0,7.991941982272361,16.65728827120197,FGF1
GO_Biological_Process_2023,Positive Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900017),1/18,0.1243990904975581,0.2843907610657386,0,0,7.991941982272361,16.65728827120197,IL17D
GO_Biological_Process_2023,fatty-acyl-CoA Metabolic Process (GO:0035337),1/18,0.1243990904975581,0.2843907610657386,0,0,7.991941982272361,16.65728827120197,HSD17B4
GO_Biological_Process_2023,Positive Regulation Of Natural Killer Cell Activation (GO:0032816),1/18,0.1243990904975581,0.2843907610657386,0,0,7.991941982272361,16.65728827120197,AXL
GO_Biological_Process_2023,Ureteric Bud Development (GO:0001657),1/18,0.1243990904975581,0.2843907610657386,0,0,7.991941982272361,16.65728827120197,FGFR2
GO_Biological_Process_2023,Heart Trabecula Morphogenesis (GO:0061384),1/18,0.1243990904975581,0.2843907610657386,0,0,7.991941982272361,16.65728827120197,S1PR1
GO_Biological_Process_2023,Positive Regulation Of Phosphoprotein Phosphatase Activity (GO:0032516),1/18,0.1243990904975581,0.2843907610657386,0,0,7.991941982272361,16.65728827120197,PDGFRB
