Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),23/557,0.0006615741401876947,0.0284590944787637,0,0,2.232560861423221,16.34432913995453,CEBPB;EGR2;DTX3L;STAT1;ACTL6A;F2R;AHR;PARP9;RGMB;HIF1A;EGFR;GATAD2B;MLLT11;DNAJC2;ILF3;KLF6;ELF1;PSRC1;NFIL3;MYC;SPP1;BRD4;CREB5
GO_Biological_Process_2023,Positive Regulation Of Epithelial Cell Proliferation (GO:0050679),9/123,0.0007056927653381034,0.0298424313477723,0,0,4.0290024800220445,29.235773950072,SEMA5A;XBP1;MDK;MYC;LAMC1;PROX1;HIF1A;EGFR;VEGFA
GO_Biological_Process_2023,Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705),5/37,0.0007249951220039084,0.0301477138233291,0,0,7.924627590673575,57.28987185312936,CDKN1A;DNMT1;IGFBP5;TPM1;SOD2
GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase II (GO:0006357),60/2028,0.0007444295887470597,0.0304483905561297,0,0,1.6248802593766118,11.703837485181818,APP;AHR;YBX1;HEY1;MYC;NAMPT;NCK2;LRRFIP1;ACTR3;ANXA2;TCF12;ACTL6A;LMO2;UBE2E1;ARID5B;VEZF1;ETV1;BAZ1A;PROX1;PARP9;ETV6;SENP1;PLSCR1;ELF1;CRY1;ATF3;CREB5;CEBPB;CAMK2D;CEBPD;MAGED1;SATB2;GLIS3;AEBP1;CXXC5;HIF1A;EGFR;NFIL3;SMYD2;E2F5;S100A10;BRD4;SMARCE1;WWTR1;EGR2;XBP1;PRRX1;STAT1;GADD45A;CAV1;PBX3;SOD2;GATAD2B;VEGFA;KLF7;KLF6;YEATS2;CDK4;ID3;UBA2
GO_Biological_Process_2023,Regulation Of T Cell Proliferation (GO:0042129),7/77,0.0007678567214198135,0.0309000406442328,0,0,5.08828125,36.49268196477228,LGALS3;CEBPB;ANXA1;VCAM1;NCK2;TNFRSF21;CD276
GO_Biological_Process_2023,Regulation Of Neural Precursor Cell Proliferation (GO:2000177),4/22,0.0007959897879549478,0.0313177314784228,0,0,11.24949755957508,80.27556188901282,PTPRZ1;MDK;PROX1;NES
GO_Biological_Process_2023,Regulation Of Lamellipodium Morphogenesis (GO:2000392),3/10,0.0008033406070617482,0.0313177314784228,0,0,21.651693667157584,154.30581304012753,PDPN;CD44;CORO1C
GO_Biological_Process_2023,Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079),7/79,0.0008952844644284898,0.0343651498269089,0,0,4.946433738425926,34.71589747168596,CDKN1A;CCND2;PSRC1;GADD45A;PROX1;EGFR;CDKN3
GO_Biological_Process_2023,Nervous System Development (GO:0007399),19/433,0.0009458856854429052,0.0357573452300007,0,0,2.368091267986079,16.48994029842288,SEMA5A;APP;NLGN1;EGR2;SEMA6A;ACTL6A;FN1;PROX1;EGFR;DCLK1;VEGFA;PTPRZ1;MDK;FABP7;BTBD3;B3GNT5;ENC1;ECT2;NES
GO_Biological_Process_2023,Positive Regulation Of Vasculature Development (GO:1904018),8/104,0.0009998068943930711,0.037231614947921,0,0,4.2456483899042645,29.32872001574216,SEMA5A;XBP1;SERPINE1;ITGB8;CHI3L1;HIF1A;AQP1;VEGFA
GO_Biological_Process_2023,Regulation Of Mesenchymal Cell Proliferation (GO:0010464),3/11,0.0010886286438917,0.0399430656839695,0,0,18.944265463917525,129.25362586749873,STAT1;MYC;PDGFA
GO_Biological_Process_2023,Gliogenesis (GO:0042063),4/24,0.0011211677583957,0.0399938228443364,0,0,10.123514211886304,68.77292448622646,VCAN;ANXA1;CDK6;CD9
GO_Biological_Process_2023,Positive Regulation Of Programmed Cell Death (GO:0043068),13/245,0.0011256209417027,0.0399938228443364,0,0,2.8724343185550083,19.50216429624779,TOP2A;GADD45A;ANO6;DUSP6;MLLT11;CLIP3;DNAJA1;CASP2;ECT2;GBP2;PHLDA1;GBP1;GBP3
GO_Biological_Process_2023,Cellular Response To Oxygen-Containing Compound (GO:1901701),18/406,0.0011381007703197,0.0399938228443364,0,0,2.3906055664575327,16.204467376705065,NLGN1;XBP1;CLIC4;CAMK2D;IGFBP5;SERPINE1;TPM1;IQGAP1;AHR;EGFR;HSP90B1;AQP1;ADAM9;SH3BP4;VIM;ECT2;GBP2;GBP3
GO_Biological_Process_2023,Cardiac Ventricle Morphogenesis (GO:0003208),5/42,0.0013062952002332,0.0449210093906991,0,0,6.85198151519395,45.50099601364466,FKBP1A;GSK3A;HEY1;TPM1;PROX1
GO_Biological_Process_2023,Regulation Of Myelination (GO:0031641),4/25,0.0013143221184453,0.0449210093906991,0,0,9.640949920019688,63.96224830900132,EGR2;PTPRZ1;JAM2;TNFRSF21
