Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CTXN1,89.03490934295608,1.5684201150745405,0.41347464715129917,4.587803799466485,4.4793330931459735e-06,5.750759180019748e-05
MYO5B,114.02488855434422,2.2392705359468987,0.6687301474540203,4.587740694628976,4.480686918613831e-06,5.750759180019748e-05
MEGF10,365.1945546792389,-1.8558579145144616,0.580007266841143,-4.581402836876874,4.618671836574263e-06,5.919227974544119e-05
CHI3L1,57516.81503084639,2.5875011519385525,0.819758370208605,4.580289342662289,4.6433309809588415e-06,5.946502926814854e-05
C14orf79,297.0888966458755,1.4499387871978735,0.4022300291631548,4.5776971211498685,4.701227109730804e-06,6.0031840591189064e-05
CCDC82,191.414504430947,-1.1666392768320302,0.28566318870297946,-4.577277728212558,4.710658813816999e-06,6.006516368754782e-05
VRK2,80.14463640896969,-2.409944684024706,0.9466666085955918,-4.577306161328615,4.710018810757796e-06,6.006516368754782e-05
RPS6KA1,834.4298789016427,-1.3710862073473589,0.35476931846623844,-4.575492127500588,4.751018331406948e-06,6.053594920242037e-05
PDIA4,4198.76888140756,1.0708550918272006,0.260606603496837,4.574195197542608,4.780539961984284e-06,6.086806087532991e-05
COBL,303.5021410849692,-1.6182703622628456,0.4478164776826105,-4.571300694894745,4.8470616190756235e-06,6.15814632397566e-05
BAALC-AS2,75.57708840515258,1.4604140041401887,0.3666051076969358,4.569778622359704,4.882396749165373e-06,6.19410117838999e-05
APC,517.0399785876125,-1.2135603058373161,0.3054508091577134,-4.565119805143771,4.992091619650614e-06,6.31053419457485e-05
CAV1,991.3050602109943,1.592132168046891,0.40346899427333155,4.564723640632548,5.001527678945169e-06,6.31112266573172e-05
FAM102A,1653.9565766535748,-1.1870167251798212,0.29997375261642784,-4.564684928072959,5.002450671058015e-06,6.31112266573172e-05
GAP43,4178.4819895560995,1.926239254313893,0.5243650140198826,4.563139426594455,5.039432342994218e-06,6.352137732840743e-05
NCAM2,373.5620784317682,-2.186702810380193,0.7044484672575524,-4.559990421235423,5.115595417281953e-06,6.438922065969829e-05
KCNK12,46.44467662871287,-2.7786016178317734,0.9228288536772501,-4.556998452555206,5.188980626770407e-06,6.521967156088515e-05
CDK2,288.64470555887726,1.0444265671004975,0.2571675205461959,4.556467714241189,5.202103083859407e-06,6.533796947480763e-05
GABRG1,145.55347098613265,-4.388105553792215,2.0010490462843977,-4.553146920829397,5.284933651058208e-06,6.628375830590028e-05
GDF15,1242.6441843549119,2.3877338366147893,1.0149098289636582,4.5527447487455355,5.295050338054712e-06,6.636337466391845e-05
LOC101927069,19.690385819276337,-2.8767972077860824,0.8328827809983725,-4.552464738583741,5.302104973490593e-06,6.639786531087632e-05
GLUD1P3,48.39961623258121,-2.3304443842303564,0.7465653970511644,-4.55233630924186,5.305343659060877e-06,6.639786531087632e-05
TSPAN8,20.4673436202626,-6.622379861811437,1.7928653673732604,-4.548266823248469,5.408952983552435e-06,6.759847628628449e-05
GPAT2,144.94914984852858,-1.5356066372853137,0.4212870759336712,-4.548037096575998,5.414859233279669e-06,6.762429520483809e-05
RFTN1,303.0604900966158,1.6057699360470394,0.4292676295769627,4.547117993435996,5.438551109215879e-06,6.787203861246097e-05
ATF7IP2,19.98639678904617,-3.7602302502575022,1.5430772153411507,-4.546388805534903,5.457418075457756e-06,6.805925983763147e-05
BYSL,277.0431843143633,1.1529965556795343,0.2926796181733506,4.545669860371318,5.476081357921558e-06,6.824367772939896e-05
ZNF581,216.38343712709815,1.016197342643246,0.24811602376610292,4.543150707098702,5.54196003539472e-06,6.896704894930433e-05
SPX,40.753531102693515,-3.3876312347335342,2.1147505723273197,-4.54285823995254,5.5496573499782305e-06,6.901406516650187e-05
PIM1,351.43519828269086,1.1130255167767675,0.2830867828267673,4.539839118067036,5.6297167427525435e-06,6.982780832719279e-05
ANKRD40,666.0957637071082,-1.3132628855449804,0.3356978711380873,-4.540011194638365,5.625124156597912e-06,6.982780832719279e-05
TIAF1,28.445830898158114,-2.461489538392548,0.6770223522095398,-4.539792743010033,5.63095506982871e-06,6.982780832719279e-05
SV2B,46.44882370858714,-3.2431510374236656,1.269393482781036,-4.538299990874462,5.6709547537383816e-06,7.027434360209652e-05
SGIP1,79.51576954810014,-1.76059105537201,0.5205893379220587,-4.536980502167801,5.706538018670726e-06,7.059942160358274e-05
RSPH9,41.666198975892314,1.402403111094924,0.35912383732051484,4.536899106480587,5.708740038022854e-06,7.059942160358274e-05
CBR1,5429.204900707581,-1.5027286237862294,0.4577972401229908,-4.534645903535978,5.770020433076316e-06,7.127270884279627e-05
TLR2,298.0826539467378,-2.1695629452496443,0.702850718559684,-4.533631422614318,5.797816385406933e-06,7.154432286659474e-05
PROSER3,47.01623739035425,1.0111541740881318,0.2427696764282924,4.532008893789286,5.842538941787282e-06,7.199528917140116e-05
SESN2,690.0789245107833,1.092592750813445,0.2767770264390165,4.529364359402394,5.916139989134076e-06,7.285126508298038e-05
SPEF1,52.3604137360701,1.9723578377043791,0.6505917514250795,4.528316977993455,5.945534688043049e-06,7.316206870842072e-05
MAP3K3,179.86040855430616,-1.0628746499102975,0.26253822470450305,-4.52766590447408,5.963877423233411e-06,7.333653459896447e-05
HABP4,291.49644721079596,-1.1830696522540498,0.3114005925052821,-4.526894202333831,5.985688778457342e-06,7.355338011155292e-05
BZW2,487.42108150978254,1.0313151546559067,0.25302888161487397,4.52580685733424,6.016551053036293e-06,7.388106519729156e-05
UPP1,980.6080780740317,1.5330958166103037,0.4486111738891249,4.525574091782169,6.023177432474393e-06,7.391089296755511e-05
PAXBP1-AS1,76.1239847868828,-1.652717012044227,0.4876515922168913,-4.523994993392083,6.0683160297148674e-06,7.441293660671942e-05
PKMYT1,167.9088879969254,2.007980013250707,0.7392538623769894,4.521262266474461,6.147197028955257e-06,7.522915088431472e-05
ASPRV1,65.14527999744645,-1.6971958994379108,0.43293247747656743,-4.521245147430863,6.147694254218234e-06,7.522915088431472e-05
GPC1,3429.4019613787927,1.4721510607544759,0.3924395958508912,4.519482408735281,6.199099799675754e-06,7.57529135131786e-05
RNF144A,311.20384447837347,-1.3369697201479507,0.3345356692383639,-4.517215865041396,6.265802135299042e-06,7.640894030504211e-05
GADD45A,901.9065825524182,1.021396229765285,0.25201768325505547,4.517430012650827,6.259470704549198e-06,7.640894030504211e-05
MAP3K6,136.127871266779,1.1589462350409097,0.2923923852842307,4.517331058482684,6.262395595732172e-06,7.640894030504211e-05
PPP2R5A,330.6628605058844,-1.1628285177005158,0.29646385136335707,-4.5140279711067475,6.360782221713713e-06,7.745989913012225e-05
TOP2B,372.9423079554457,-1.4242653918627695,0.3825603677820082,-4.513653870365823,6.372018068041375e-06,7.754310031799626e-05
PSD2,594.2696990962788,-1.7350239467025936,0.6024881614884945,-4.513060703137745,6.389872353732028e-06,7.770667284314039e-05
MAFG-AS1,81.04573092562818,1.2601922652797934,0.321876404541552,4.512661463488534,6.401916374530446e-06,7.774575547524594e-05
LOC729658,38.59281947416837,-3.0294817880969664,0.976913500759543,-4.512177459382999,6.416546646526822e-06,7.786972425822937e-05
MDFI,172.26639769563135,1.745833248919763,0.5022454969841641,4.511464768972119,6.4381477969283544e-06,7.807806098905743e-05
LOC101928796,25.033257307278014,2.6580655609600194,0.8149197297402389,4.510045854520481,6.481361437338813e-06,7.833239090603924e-05
RASSF2,3546.3770313476675,-1.1552712779347207,0.297293616757469,-4.506779188777904,6.581906486713978e-06,7.943851358776315e-05
ADAM28,344.59651863172314,-2.336580491277166,0.6734321904318705,-4.504934425402662,6.639344146198464e-06,8.007685689754024e-05
INPP5A,144.68797212551357,-1.5354665860762073,0.40946608308454135,-4.500167635447298,6.789989387059399e-06,8.170370916540389e-05
SAMD14,82.36052561480004,1.4207834495906315,0.3685708591850803,4.500079994245918,6.792789495039542e-06,8.170370916540389e-05
KANK2,466.84193386352047,1.3629001348792593,0.37746424077278923,4.49877582426037,6.83458804403606e-06,8.215034871496995e-05
NAGS,23.799612476508372,2.246150252294455,0.6713748942062587,4.4984308663923915,6.8456849938631186e-06,8.222760372232992e-05
GNG3,151.31292309641563,-1.9831479992400844,0.5239137322447356,-4.497107690848298,6.888410280121798e-06,8.268440124244359e-05
KAZN,301.78947928638587,-1.1341883784369444,0.2866782688637629,-4.492103552181976,7.0523116259051804e-06,8.447901729290089e-05
TRAK2,337.22126769651186,-1.0764692944694128,0.2697207090203566,-4.491373920780179,7.0765187116787204e-06,8.468304682192439e-05
ENOSF1,227.21606175995743,-1.5543562266436861,0.43644226388455926,-4.489171507102385,7.150071432611852e-06,8.54756333040476e-05
MUC1,12.931413929931882,2.4380401667306764,0.9461468413530747,4.488833132838884,7.161436514637898e-06,8.549541395678558e-05
LOC283045,17.723900859403603,-3.5597857483637054,1.3010846282313255,-4.4888845439482195,7.159708641284287e-06,8.549541395678558e-05
HINT3,401.7380911144013,-1.318623552820757,0.35766338502038664,-4.4853597692318115,7.279100738392769e-06,8.666510135385953e-05
MYO1C,447.85208264255687,1.0869901670805235,0.27756214046033284,4.482346397887833,7.38267788324974e-06,8.783890192307072e-05
AHCY,1825.5311235311235,1.0522059148109681,0.26603935807518786,4.4817473554195235,7.403435735644989e-06,8.802640099187888e-05
SELO,150.93935093751014,-1.1942437333926494,0.3020719718658639,-4.478732174173214,7.508767201789359e-06,8.915838277566341e-05
CEMIP,86.5542869077312,1.6052370601751655,0.40487667347079126,4.4783588328464,7.521908662998581e-06,8.91941344422505e-05
LPPR1,876.225555032913,-2.2031557133417126,0.6397965985597416,-4.477977895783511,7.5353401572182105e-06,8.923322449795258e-05
PTPRC,405.50940048899145,-2.491411712764978,0.7925566640557846,-4.477598176128986,7.5487515482454935e-06,8.933196640662291e-05
S1PR3,189.36321577208452,2.2820884460103414,1.0252272935505187,4.4771812343973645,7.563503881508769e-06,8.944643374713762e-05
TUBA1C,1666.764544144567,1.3400712335927225,0.3852061940603503,4.476789915744265,7.57737468726073e-06,8.955032944159343e-05
PHLDA2,68.91036851839331,2.1900386996777486,0.617299918868441,4.474827029700606,7.64731955864048e-06,9.025579765958458e-05
CSF2RA,549.4939415658662,-1.83291767691122,0.5059909120370707,-4.47282159697809,7.71941784364081e-06,9.098475823873563e-05
KIF6,53.30644790984728,-2.2804540217042093,0.7210563109464965,-4.4700310471907745,7.820824357058469e-06,9.205674873224773e-05
CYB5R2,399.45802613491895,-2.134826289532445,0.6772216082883898,-4.469650552684953,7.834749518651422e-06,9.215905429120433e-05
ZNF132,69.04508041378628,1.2687642887319195,0.3388127417639334,4.469041186604002,7.857100208223517e-06,9.22371183777386e-05
ID3,7848.165941773588,1.7483291781552641,0.5625203522686816,4.469142725923316,7.853371661335135e-06,9.22371183777386e-05
SLC1A2,4286.79285538329,-2.172555113420851,0.7861198393271819,-4.46719810606006,7.925073419984959e-06,9.291119697238025e-05
CCL4L2,359.50766802955275,-2.9733519601020246,0.9844776997051801,-4.4628514986952,8.087610554205786e-06,9.475364886826992e-05
UNC5B,606.7925126645991,-1.1213449265722448,0.2977696965217963,-4.4618204316262915,8.126631288962809e-06,9.514750689318226e-05
HIST1H3H,18.131032663382356,2.2565462162387906,0.8349529085707212,4.461542407494663,8.137183879272294e-06,9.520775477083444e-05
UBA3,754.4781358622304,-1.0036725580774013,0.2517182318926792,-4.458410229727592,8.256976379482734e-06,9.649739650279912e-05
CALD1,759.677046600196,1.1440517413780744,0.28965894697158184,4.4583741370175956,8.258366547204173e-06,9.649739650279912e-05
SOCS3,2226.0201334724816,1.4066591352008084,0.3790534535395432,4.455350280082515,8.375633052377412e-06,9.780273369981024e-05
GYS1,1852.1341758076314,1.261020943943206,0.3417834749677081,4.454128562434423,8.423461782067372e-06,9.829604938397902e-05
FAHD2B,559.7910959881501,-1.433414755277368,0.4092864106485313,-4.453378942210948,8.452937589320633e-06,9.857468742407088e-05
KCNE5,149.4756003486653,-2.2641122225596586,0.7092229818274222,-4.452966472239348,8.469198333761462e-06,9.863367292275501e-05
LILRA2,177.4254892856735,-1.7521429589679463,0.4889550595066001,-4.453054761637491,8.465715200715824e-06,9.863367292275501e-05
TLL2,76.33583998872288,-2.405940595203412,0.6969631112544472,-4.4525296724847685,8.486450819616196e-06,9.872967763249194e-05
NENF,1847.0248738358732,-1.375207328702111,0.3964296024864821,-4.449556889257064,8.604763578359836e-06,9.994807509982741e-05
ALAS2,31.296364108041573,-2.701195317045078,0.7881631859103304,-4.444907375635965,8.7929742474995e-06,0.00010186544968698597
CYP2J2,482.28685339867536,-1.704099265523859,0.44879023438606597,-4.442578113886103,8.888734722757937e-06,0.00010277707695508644
FAM27B,12.064446896154948,2.3809017014207274,0.7836810117743674,4.442567452403421,8.889175319586384e-06,0.00010277707695508644
DPYSL3,1376.614893938951,1.2273015032617105,0.30660109104918365,4.439343940741242,9.023351659640326e-06,0.00010405514038939522
KANK4,32.02498168708378,-3.355572790187716,1.2132684409142243,-4.437658447382581,9.094277392210323e-06,0.00010480440484255993
KLF2,114.76592344476848,-1.6530832119502903,0.463090497556377,-4.435138032719477,9.20133134240004e-06,0.00010596876625789557
CECR7,43.8939698339165,-2.836509036599373,1.1193587823948974,-4.433863314970489,9.255932066065136e-06,0.00010652791356296796
PFKFB2,213.5821944687132,-1.5243032331266433,0.47736658446425556,-4.431899663635283,9.340648424678016e-06,0.0001073165241724408
KIF20A,121.75608903559558,2.4113560309194604,1.4032307191795075,4.431320550709893,9.365773782540801e-06,0.00010751102381796673
ARID4A,220.3702471423865,-1.3178465908447254,0.3650766058679773,-4.4300533660586146,9.42097718664573e-06,0.00010800389796851866
TCTN2,64.01377333229922,1.6014340296543847,0.5121253904820554,4.429644522395372,9.438854206181476e-06,0.00010806812985477867
LCP1,969.4819939079819,-1.549206551932138,0.4388918109407635,-4.427155468581208,9.548391315906125e-06,0.00010918027446869542
TP53TG5,8.612549291547742,-4.045269471623875,1.051830493348199,-4.423222536071569,9.723948997975743e-06,0.00011089962299569614
MPO,12.153111254413306,-3.379450569496284,1.0428475180640286,-4.423338392857956,9.71873360869872e-06,0.00011089962299569614
FAM49B,1020.6708329431093,-1.142760889953595,0.2988555207178196,-4.423066068547478,9.730996756739277e-06,0.00011090816950771647
CHKA,293.3990384743093,-1.3831481895265567,0.4171229810920301,-4.420640144177306,9.840893798435537e-06,0.00011194334554047245
FAM213B,576.1832708951193,1.12766209876869,0.2916506693172332,4.420669495958873,9.839557073354692e-06,0.00011194334554047245
MRC1,180.6556950142117,-2.831380279769591,0.9553426259195129,-4.419423586431647,9.896450539169745e-06,0.00011243006293176777
AGAP1,220.5547459750789,-1.2104605804109172,0.30952788776886564,-4.418770316140833,9.92640703794828e-06,0.00011248011681546414
GAPDH,95677.39928573903,1.0528226393048197,0.2708940196720511,4.418805629590707,9.924785485064455e-06,0.00011248011681546414
SPAST,172.24128192059493,-1.2355841132075616,0.32407495457224667,-4.418473599008343,9.940041945845817e-06,0.00011256218561054597
CP,326.904254328514,2.3182120269448916,0.6491738737627044,4.418171361621095,9.953948913517626e-06,0.00011264722777514904
CENPBD1P1,454.00468881141717,1.0043261726734933,0.25459055913863693,4.416817893821053,1.0016454833073565e-05,0.00011313646770724337
LOC105376360,29.41467378531906,-2.526509694502954,2.308165062767255,-4.416257103218429,1.0042462984607051e-05,0.00011335751967688818
C9orf116,136.68373381424283,1.5525894834516563,0.43732491874837626,4.414451351612144,1.0126648438430522e-05,0.00011408838922093606
SOCS2,268.5278421699245,2.019930526140093,0.669998056129438,4.414197288258049,1.0138547006192763e-05,0.00011410689751234756
CYP27A1,1989.2281545279288,-1.555856963688292,0.4985536135921741,-4.412891438357682,1.019991495474527e-05,0.00011464835120817436
LIPG,223.7408610478207,1.9559980270220834,0.8667963658473827,4.412352939059409,1.0225324707139341e-05,0.00011483274411225551
FOLR2,698.1512348665701,-1.9263412385864833,0.5628475955647756,-4.411004488125707,1.0289218520887784e-05,0.00011547664049350732
ANKRD9,150.94735256821633,-1.8146131427588343,0.7764962386620748,-4.408271781724331,1.0419873901948652e-05,0.00011679411810274592
ARID4B,378.14954039435247,-1.1457830248034584,0.3007674091155373,-4.407400114180452,1.0461882055513336e-05,0.00011719038238901675
OTUB2,49.398529046096336,1.7593978005765203,0.5825472612500714,4.4047043690271845,1.059282363475279e-05,0.00011843113103769009
AMPD3,270.6492703099773,-1.4307130318612469,0.36959362475142377,-4.404304037534016,1.0612402062748774e-05,0.00011857473852978627
ESR2,26.28371625388108,2.3854780995735707,0.8534777312102914,4.402023405675622,1.0724598399822067e-05,0.00011975234827042917
ELF1,418.0276141965754,-1.227641033670213,0.33487758480792196,-4.4006311020306805,1.079364899955636e-05,0.00012037071895705379
LINC00643,54.676552113708986,-2.2707370547897114,1.1055601035196088,-4.398292449929453,1.0910589605848518e-05,0.0001215209186397132
GGTA1P,283.8892755918834,-2.1149209696120645,0.7367695289343598,-4.396522632069977,1.0999889624320575e-05,0.00012243808874504486
TGFBI,704.0596697080138,1.9765302007442407,0.6800277589985773,4.395080753942962,1.1073158144349721e-05,0.00012294277538704555
CASZ1,32.01996289299732,1.5559074704007105,0.4824840927516566,4.393662338614722,1.114568887762868e-05,0.00012343675185293298
TRIM23,203.05791720582616,-1.3815716897197097,0.3652774900498652,-4.393421631862705,1.1158042357304044e-05,0.00012349589432417783
SIX5,58.38080878801085,1.9304709312659338,0.8171780281508766,4.39145131503918,1.1259654945973567e-05,0.0001244640702722213
C3AR1,1046.7531346549722,-1.893708052398135,0.5257380482961578,-4.3861661107324235,1.1536603226827861e-05,0.0001273655462201955
EFNB3,97.43611508921438,1.6034647139397733,0.43244358306691016,4.385994426836143,1.1545707727405841e-05,0.00012738619509516884
HMSD,14.916486778103884,-2.6166543234737487,1.7261778945117299,-4.385104588054475,1.1593006416901118e-05,0.0001278279586695127
LRRC1,213.0201130425217,-1.065710582179929,0.27368587488842905,-4.384756773330118,1.1611544467662864e-05,0.00012795224438740636
RAPGEF6,231.22994954043358,-1.3033313958388524,0.3433347943051711,-4.383843835626298,1.1660337504996268e-05,0.000128409557927129
SRD5A1,178.25076183566512,1.4631300419939821,0.40439388127966636,4.383551157478542,1.167602141982794e-05,0.00012850191323859387
FGFR3,1378.4489892605552,-1.6590823372850958,0.6738518661477892,-4.381401141455374,1.179185440913988e-05,0.00012963235313646698
COL4A2,572.5158328951952,1.6920774039391528,0.5689196642285211,4.3807238762517,1.1828568948727665e-05,0.00012993716195767028
SOCS2-AS1,13.964253880909045,2.627899456206881,0.7630780296455936,4.379273118405799,1.1907582032328483e-05,0.00013072357357061861
EXTL3,967.4713200056278,1.1264420201937415,0.3014123140735582,4.378185890569508,1.1967126015405361e-05,0.00013129540311855017
ABHD4,1608.8344081122736,1.0494938346693898,0.27270228925114237,4.377390326332179,1.2010876454077185e-05,0.00013169335210451132
ZNF416,132.49247172725057,1.336894442214923,0.37590621966019055,4.376565393371308,1.2056403154297128e-05,0.00013211026953579224
HCLS1,1132.0098000508901,-1.761648221855841,0.5136828193855265,-4.370725266369867,1.2383452405918319e-05,0.00013543856902303349
PMEPA1,367.08337909776765,1.2357296450646464,0.3340567778164357,4.369748432114864,1.2438975363062498e-05,0.00013579354849774898
STK40,975.4395304540553,1.0913879828378215,0.287518026642516,4.36961600144308,1.2446520942436643e-05,0.00013579354849774898
STAC2,41.64874745242396,3.0204363013455944,1.25069735674994,4.369793412713143,1.2436413470626715e-05,0.00013579354849774898
IGSF21,280.2177329774878,-1.642984200792017,0.5415670866673064,-4.367598909056573,1.2561991292083177e-05,0.00013696848585900476
BAZ2B,356.3322587928491,-1.5102828339540588,0.43748200053053216,-4.366666506903269,1.261571233325891e-05,0.00013738409305897104
LTN1,245.84190646675944,-1.1713125005784444,0.3144289127150968,-4.36534176826174,1.2692415243411023e-05,0.00013813395551373592
PLCD3,504.0766891105095,1.4423910867162453,0.4093841944864556,4.364486589288521,1.274216658126758e-05,0.00013858975375512095
DAGLA,162.98322714947568,1.447632991014343,0.4066458972039929,4.364194761870818,1.2759186627106736e-05,0.00013862166663225055
OTUD7A,18.197662829215997,-2.3519812818187935,0.6346326164409913,-4.362651487338399,1.2849555220796534e-05,0.00013949927119790762
LOC100506384,33.96196402472259,-2.472838134915452,0.6647629456060729,-4.361853237528411,1.2896537155593329e-05,0.00013992305777747562
C1QTNF6,198.96899700298343,1.8361207126969548,0.7197830157616838,4.360435009197708,1.2980413206221063e-05,0.0001407463646233662
PLXNA4,91.68320239090531,1.6625561165059166,0.511648503923986,4.3590302286772244,1.3064006851940646e-05,0.00014151655114360572
MEGF8,393.9874163814443,1.061085395761437,0.27531353553310717,4.358430249311184,1.309986586023355e-05,0.000141779679122835
FAM107A,6412.71866611186,-1.4063065847068126,0.42938558459529574,-4.358153967908107,1.3116409948842225e-05,0.00014187153733978056
PTAFR,676.3403845964034,-1.7750578761427953,0.5195080996312216,-4.357899687985371,1.3131654174355472e-05,0.00014194923164900276
KLHDC8A,1627.1674379227015,1.7005092449845196,0.6220019701693059,4.355761650407156,1.326050099720515e-05,0.00014316625509490217
PLEK,600.2170079292472,-1.6571454617339656,0.48179988210131686,-4.354066726741521,1.3363500098779056e-05,0.00014418979345584782
C8orf4,578.6522745753821,1.7677460775382452,0.48182615028719056,4.353932637069753,1.3371681112692344e-05,0.00014418979345584782
PXYLP1,500.37246457784704,1.1301075240294682,0.29577979317044734,4.3524761142478665,1.3460854138285279e-05,0.00014506253397862025
CLCA2,11.826985657764773,-6.1817659650710475,1.754676968617696,-4.350801789397807,1.3564062567316666e-05,0.0001460853686531371
SH3GL1,929.0533702234904,1.0110187923192586,0.26330678681326847,4.350085490439893,1.360844669834688e-05,0.00014643625759297796
CCDC103,308.3785291141862,1.2640946170770013,0.33556126244022494,4.350007708023666,1.3613274670890165e-05,0.00014643625759297796
FBXW9,406.24829860246257,1.3506899724906716,0.369420351634582,4.349630283595182,1.3636724700175994e-05,0.0001465036685864951
ASRGL1,882.4269059015592,-1.316448127966404,0.3694982297684657,-4.349505263471799,1.3644500907595659e-05,0.0001465036685864951
LTBP2,109.58995660805232,1.7952056497548923,0.6246941954878096,4.349521167878231,1.3643511424378685e-05,0.0001465036685864951
PPL,53.66821229389545,2.2153069372412424,21.249324964872798,4.347983207951443,1.3739512077039436e-05,0.0001474257992657934
ARHGAP5,523.0818107222929,-1.1600918722293643,0.31719604842184373,-4.3471322512375234,1.379290598320451e-05,0.0001478267081304006
FRG1CP,49.06145980412023,-2.1173294871843242,0.6433493267281136,-4.34635234780425,1.3842015369288794e-05,0.00014817267394395527
TNFRSF19,352.3831275235673,1.8117017797150305,0.5509857796740202,4.344273774409581,1.3973716002315199e-05,0.0001494008288310676
SAMSN1,200.10900785778136,-2.3010023193902187,0.6793238993622069,-4.343639401856072,1.401414798861798e-05,0.00014974219170605217
CCDC74B,91.01558405689792,1.4397712287200926,0.4070981783711137,4.342648262463565,1.4077542080362426e-05,0.00015032834353735715
SYK,652.2037669084937,-1.783927261592154,0.49672904936993223,-4.3412983859501795,1.4164321327378332e-05,0.00015107179542931862
APOBEC3C,539.2102700889286,1.1070347650933667,0.29423271285282615,4.338503175750066,1.434564123691229e-05,0.00015272817203191566
INPP4B,25.10142332518522,-2.5372927643795493,1.1076385606076278,-4.338547636608175,1.4342739899559548e-05,0.00015272817203191566
PCAT6,41.03510716046296,1.4907308738564538,0.4175268031845166,4.337066210659592,1.4439713762100263e-05,0.0001536038530666198
ATM,171.30399930946396,-1.2072708313172682,0.3227218281850459,-4.336980562468741,1.4445339353644294e-05,0.0001536038530666198
FYB,332.33467402913044,-2.1248850901453036,0.6839533517637322,-4.331945345848532,1.4779763468866325e-05,0.00015649840945476076
TCEAL6,34.03776454714106,-3.248179181181107,1.5890009358928667,-4.330002882355997,1.4910739012709143e-05,0.00015750642068074102
SULF1,310.4761939919024,2.481442888790412,0.7047481812825586,4.329154021840415,1.4968322425444684e-05,0.00015801989783552483
LY86,354.4770056307141,-1.7839853332653062,0.5318800115490668,-4.328245329871192,1.503019953188148e-05,0.00015857806084895206
C21orf91,258.3373011185719,-2.2980447382631333,1.0854864603489403,-4.3270403612151,1.5112627725472778e-05,0.00015925688905915627
BAIAP3,425.5295762931888,1.7022968212481382,0.6270017623222089,4.32506812169058,1.5248473351452546e-05,0.00016059232490773197
CEP170,447.45925736874494,-1.178845939208594,0.31663250986678554,-4.324437780847042,1.529213546980529e-05,0.0001609558956890624
LAMB2,2465.060225916424,1.386707906108974,0.41005047786637705,4.3233904260399045,1.5364946771152438e-05,0.00016152916280192436
MURC,10.971185276692296,-3.070644950034693,1.2169569433336973,-4.323236586397566,1.5375669384235044e-05,0.00016154544283233585
COL5A1,240.09759999647596,2.1455044905103287,0.8884050628552752,4.32175480122587,1.5479315656092002e-05,0.00016253742956954327
POPDC3,77.47031916589569,-2.269047882345869,0.7348063165602381,-4.321381754152052,1.5505513901894273e-05,0.00016271549123865093
SDK1,115.47462717556606,1.3455357865428192,0.3785176025508765,4.320923034297827,1.553778670151915e-05,0.0001629570494502982
SAXO2,17.7846347986332,1.8655557461743089,0.47588541434318005,4.320018256340442,1.56016293087913e-05,0.00016352922053482503
LINC01549,43.88849072370197,-2.2337679094263434,0.9009266110555076,-4.318983692972496,1.5674936237425862e-05,0.0001641998525906199
NPAS1,54.24511200137908,1.722954068072638,0.49099789668116545,4.318684340274299,1.56962089006458e-05,0.00016432493610670147
OLFML2A,50.35314166126602,2.9795560809064554,1.0837530832209175,4.317716554599633,1.576517035494667e-05,0.00016494883231150086
ADGRE2,60.25598911914675,-1.9494608420071184,0.6936764877201321,-4.317490691700431,1.5781306174456123e-05,0.00016501960832897736
HEY1,1597.9677736658318,1.4453543001548113,0.410342609988018,4.316666422924138,1.5840326238354583e-05,0.0001655356273854527
INAFM1,388.16898340638505,1.400591004514873,0.40615938655024353,4.313671792140155,1.605652637184266e-05,0.00016749962848446528
VPS13C,297.73619550427605,-1.2621073730260328,0.35329086255016356,-4.312976148009366,1.610715011350843e-05,0.00016792824532194786
GALNT13,138.93661678416564,-2.101852740476958,0.8218263888736077,-4.312253486516096,1.615990107203723e-05,0.00016837851951331573
ADRB1,47.68948161029855,-1.9566262836271648,0.7605340763376081,-4.309733107143193,1.634516875087712e-05,0.00017016465510133333
HCG8,23.59033774087504,-3.0928832908803403,1.0523634336448195,-4.309528283203274,1.6360313537768037e-05,0.00017016465510133333
HRCT1,11.033702877043897,2.8630247628619476,0.8264121326645891,4.306638523576998,1.6575414462250666e-05,0.0001721985093013404
TTC39A,47.302664085891635,2.3211503567717635,0.8755458547345256,4.305872883159699,1.6632855436965437e-05,0.00017259160364733314
CCDC71,13.796388854700455,2.112159885625757,0.824813216117156,4.303502078995636,1.6811926972042236e-05,0.0001741418953239363
KIAA1109,183.40996036270502,-1.6590267652830621,0.5216802126764005,-4.302017979541197,1.6924957397938376e-05,0.00017500386072830115
ZCCHC6,238.14694990652941,-1.4106784644173813,0.4423514513707927,-4.300030342371106,1.707747259605145e-05,0.0001763737331049091
LOC101929497,30.576507182947555,-2.2385898423103145,0.8291670205240486,-4.299685496659548,1.7104066235084892e-05,0.0001765448431029366
EPS8L2,98.44303376319601,1.8867326981812427,0.6099732008367967,4.298550593398537,1.7191866066076164e-05,0.00017724330770347492
IFIT5,284.8711474086804,-1.0017806271237357,0.2613658139338274,-4.295978172268772,1.7392469694357537e-05,0.00017899707705899584
RPGRIP1,13.544199768971225,-3.250300862525477,3.534710368641198,-4.295088639139755,1.7462355155527573e-05,0.0001795064868264361
VIPR1,13.194432703032643,-4.00870955047096,1.2630539063748492,-4.293149572347316,1.7615624885900454e-05,0.00018097639359149423
CFI,314.64600313309177,2.154274193230171,0.7273463602879526,4.292901251331988,1.7635345267572372e-05,0.0001810733497473364
