Ensembl Gene ID,Gene Name,log2(Fold Change),adjusted p,biotype,direction
ENSG00000229847,EMX2OS,-1.45845038673143,0.00605248708683651,antisense_RNA,Downregulated
ENSG00000197901,SLC22A6,-1.45775753911659,0.0488984631460825,protein_coding,Downregulated
ENSG00000056487,PHF21B,-1.45767850035752,1.13745696364236e-06,protein_coding,Downregulated
ENSG00000140876,NUDT7,-1.45669251694342,0.0105569216329254,protein_coding,Downregulated
ENSG00000283097,AL159152.1,-1.45452876314679,0.0399001210270633,TEC,Downregulated
ENSG00000106714,CNTNAP3,-1.4537169504142,0.00964898887098337,protein_coding,Downregulated
ENSG00000136114,THSD1,-1.45321976424446,4.51995253543349e-05,protein_coding,Downregulated
ENSG00000259442,AC105339.2,-1.45046096644051,0.0343188463841689,antisense_RNA,Downregulated
ENSG00000101605,MYOM1,-1.44962761019343,4.55688288155157e-05,protein_coding,Downregulated
ENSG00000233006,MIR3936HG,-1.44781307241536,3.39064281289934e-05,processed_transcript,Downregulated
ENSG00000275465,AL449403.2,-1.4473925440791,0.0183759474446121,lincRNA,Downregulated
ENSG00000134490,TMEM241,-1.44464729473458,6.36880508240092e-05,protein_coding,Downregulated
ENSG00000130844,ZNF331,-1.44248237794296,0.0190961018350594,protein_coding,Downregulated
ENSG00000227742,CALR4P,-1.4417921997747,0.0123469250554889,transcribed_unitary_pseudogene,Downregulated
ENSG00000176244,ACBD7,-1.44056097364632,0.00832295873211793,protein_coding,Downregulated
ENSG00000250790,AC127070.3,-1.43961849724092,0.034427973926009,lincRNA,Downregulated
ENSG00000187105,HEATR4,-1.43897857238555,2.83208913650538e-05,protein_coding,Downregulated
ENSG00000213050,TPM3P1,-1.43881227732896,0.0191696611289745,processed_pseudogene,Downregulated
ENSG00000186998,EMID1,-1.43741867386193,3.39064281289934e-05,protein_coding,Downregulated
ENSG00000181234,TMEM132C,-1.43692069868393,0.000315959042463997,protein_coding,Downregulated
ENSG00000152661,GJA1,-1.43645570860168,0.000430324428958466,protein_coding,Downregulated
ENSG00000103811,CTSH,-1.43430421681125,0.0117006974133806,protein_coding,Downregulated
ENSG00000183773,AIFM3,-1.43218922699476,0.00163954732993933,protein_coding,Downregulated
ENSG00000270028,AC079315.1,-1.43161433144318,0.0379969911848419,antisense_RNA,Downregulated
ENSG00000080573,COL5A3,-1.42864245472412,0.00456355625449351,protein_coding,Downregulated
ENSG00000224430,MKRN5P,-1.42833819189362,0.0397106852049027,processed_pseudogene,Downregulated
ENSG00000173567,ADGRF3,-1.42195984285894,0.0225091515816557,protein_coding,Downregulated
ENSG00000237887,RPL23AP32,-1.42160539936819,0.0263113255710881,processed_pseudogene,Downregulated
ENSG00000146411,SLC2A12,-1.42063707478151,0.000268913168432385,protein_coding,Downregulated
ENSG00000168970,JMJD7-PLA2G4B,-1.41988253635297,0.0113074190511773,protein_coding,Downregulated
ENSG00000280303,AC067931.2,-1.41707929347723,0.0392926463252817,lincRNA,Downregulated
ENSG00000143850,PLEKHA6,-1.41483681470641,0.00198098720732074,protein_coding,Downregulated
ENSG00000243384,AC119424.1,-1.41466653193351,0.00588688167378188,antisense_RNA,Downregulated
ENSG00000174611,KY,-1.41438901022723,0.0346146360817361,protein_coding,Downregulated
ENSG00000259481,AC012404.1,-1.41309805022414,0.0100052610757945,antisense_RNA,Downregulated
ENSG00000258376,AC004846.1,-1.41139078656998,0.0234407767279646,antisense_RNA,Downregulated
ENSG00000276073,AL034549.2,-1.41138869003208,0.0101116846994699,lincRNA,Downregulated
ENSG00000115380,EFEMP1,-1.4108871175704,0.00307828117266162,protein_coding,Downregulated
ENSG00000143416,SELENBP1,-1.408728971781,0.00593823201119256,protein_coding,Downregulated
ENSG00000196139,AKR1C3,-1.40736443004781,0.0128957347274466,protein_coding,Downregulated
ENSG00000019991,HGF,-1.40655497136269,0.0198271587209126,protein_coding,Downregulated
ENSG00000276710,CSPG4P10,-1.40417804086323,0.024504029076002,transcribed_unprocessed_pseudogene,Downregulated
ENSG00000144136,SLC20A1,-1.40170102721858,5.43902961498323e-05,protein_coding,Downregulated
ENSG00000146005,PSD2,-1.40055891842364,0.000132762626182239,protein_coding,Downregulated
ENSG00000262454,MIR193BHG,-1.39993341504869,0.0009637483664244,lincRNA,Downregulated
ENSG00000279948,AC008895.1,-1.39811998118387,0.00671406065074544,TEC,Downregulated
ENSG00000272568,AC005162.3,-1.39741964617223,0.0183365675492439,antisense_RNA,Downregulated
ENSG00000144821,MYH15,-1.39652254373933,0.00845282531969186,protein_coding,Downregulated
ENSG00000279372,AC137723.2,-1.39602365097588,0.00723947754030624,TEC,Downregulated
ENSG00000232928,DDX3P1,-1.39520185732698,0.0212624290699123,processed_pseudogene,Downregulated
ENSG00000251011,TMEM108-AS1,-1.3932949151499,0.045649222531371,antisense_RNA,Downregulated
ENSG00000101850,GPR143,-1.39292184579962,0.0290823812088912,protein_coding,Downregulated
ENSG00000165197,VEGFD,-1.39045417674384,0.0339698368868858,protein_coding,Downregulated
ENSG00000272983,AL117339.4,-1.38592820526257,0.00277942859380987,lincRNA,Downregulated
ENSG00000099250,NRP1,-1.38582364511569,0.000930487920718862,protein_coding,Downregulated
ENSG00000225177,AL590617.2,-1.38538286965836,0.000755881418472869,antisense_RNA,Downregulated
ENSG00000023608,SNAPC1,-1.38434250920479,0.0368496957009958,protein_coding,Downregulated
ENSG00000143028,SYPL2,-1.38162558275482,0.0134561519514869,protein_coding,Downregulated
ENSG00000162951,LRRTM1,-1.38141074088755,0.00317976438581816,protein_coding,Downregulated
ENSG00000185432,METTL7A,-1.38138041177739,7.74985908552222e-06,protein_coding,Downregulated
ENSG00000255471,AP001528.2,-1.37968599828605,0.00855714927331903,antisense_RNA,Downregulated
ENSG00000165091,TMC1,-1.37860428670525,0.0104206785427444,protein_coding,Downregulated
ENSG00000185942,NKAIN3,-1.37835337772906,5.19435818694054e-06,protein_coding,Downregulated
ENSG00000174946,GPR171,-1.37820497082071,0.0154512772818884,protein_coding,Downregulated
ENSG00000232287,SLC6A1-AS1,-1.37736994439451,0.000320274646241781,antisense_RNA,Downregulated
ENSG00000277829,AL031651.2,-1.37715463846003,0.00901873809464221,sense_intronic,Downregulated
ENSG00000148482,SLC39A12,-1.37484426573689,0.0144762630156129,protein_coding,Downregulated
ENSG00000023171,GRAMD1B,-1.37480965767752,0.00024003577877918,protein_coding,Downregulated
ENSG00000153208,MERTK,-1.37430794701426,0.00121366018150395,protein_coding,Downregulated
ENSG00000280344,AC009166.2,-1.37416835911916,0.0113157922621254,TEC,Downregulated
ENSG00000136160,EDNRB,-1.3735566861959,0.00013046560040026,protein_coding,Downregulated
ENSG00000279281,AC015883.1,-1.37301644457842,0.0375418990718368,TEC,Downregulated
ENSG00000076344,RGS11,-1.37070408401951,0.000474361485368774,protein_coding,Downregulated
ENSG00000280216,AL022326.2,-1.36954670503058,0.0319987784385671,TEC,Downregulated
ENSG00000257335,MGAM,-1.36850861412205,0.0390072869533142,protein_coding,Downregulated
ENSG00000153446,C16orf89,-1.36825520255746,0.00568040289749863,protein_coding,Downregulated
ENSG00000249715,FER1L5,-1.36647880453189,0.0333101098087599,protein_coding,Downregulated
ENSG00000182218,HHIPL1,-1.3664390976832,0.00456492665942251,protein_coding,Downregulated
ENSG00000265908,AC024267.5,-1.36630185019317,0.0119105064120029,antisense_RNA,Downregulated
ENSG00000269514,AC024257.3,-1.36572641142574,0.0204276548025011,lincRNA,Downregulated
ENSG00000106536,POU6F2,-1.36495718257336,0.0186879749131285,protein_coding,Downregulated
ENSG00000165995,CACNB2,-1.3601862265383,0.00065277639126994,protein_coding,Downregulated
ENSG00000233735,AL359918.2,-1.35993184464097,0.0420881238865731,antisense_RNA,Downregulated
ENSG00000240393,AC092691.2,-1.35617797351392,0.00285103178665847,processed_pseudogene,Downregulated
ENSG00000250934,AC016924.1,-1.35376547553856,0.0193133232072341,lincRNA,Downregulated
ENSG00000147576,ADHFE1,-1.35026016762451,3.39064281289934e-05,protein_coding,Downregulated
ENSG00000230910,AL391807.1,-1.34785814918791,0.000774390889419996,antisense_RNA,Downregulated
ENSG00000234282,AL109809.2,-1.34733517630025,0.02726688612548,unprocessed_pseudogene,Downregulated
ENSG00000180616,SSTR2,-1.3466744781609,0.0151444846258263,protein_coding,Downregulated
ENSG00000185519,FAM131C,-1.34662742651198,0.0317900053143893,protein_coding,Downregulated
ENSG00000099204,ABLIM1,-1.34583099573814,9.29524874102648e-06,protein_coding,Downregulated
ENSG00000141485,SLC13A5,-1.3451562829886,0.00845282531969186,protein_coding,Downregulated
ENSG00000251484,AL356488.1,-1.34461614893827,0.0399678990224196,processed_pseudogene,Downregulated
ENSG00000271624,AP004372.1,-1.34426487801501,0.0201301288086581,processed_pseudogene,Downregulated
ENSG00000187715,KBTBD12,-1.34358302934196,0.00371835040104619,protein_coding,Downregulated
ENSG00000144218,AFF3,-1.33997810205699,0.000624956778742467,protein_coding,Downregulated
ENSG00000250062,AC104827.1,-1.33938683126994,0.0287729666427745,antisense_RNA,Downregulated
ENSG00000259248,USP3-AS1,-1.33912533849576,0.0330964917746734,antisense_RNA,Downregulated
ENSG00000107317,PTGDS,-1.33549703145829,0.0134953984952322,protein_coding,Downregulated
ENSG00000261404,AC138627.1,-1.33335401657004,0.0263113255710881,lincRNA,Downregulated
ENSG00000108370,RGS9,-1.33320452570894,0.00049809677290269,protein_coding,Downregulated
ENSG00000151834,GABRA2,-1.33307142818712,0.019735159099999,protein_coding,Downregulated
ENSG00000260878,AC104072.1,-1.33285699722245,0.0115348697744922,sense_overlapping,Downregulated
ENSG00000170412,GPRC5C,-1.33269155853236,0.00444000497465481,protein_coding,Downregulated
ENSG00000251364,AC107884.1,-1.32972477005097,0.00887322550853781,antisense_RNA,Downregulated
ENSG00000259429,UBE2Q2P2,-1.32943208963661,0.00353113539454053,transcribed_unprocessed_pseudogene,Downregulated
ENSG00000280054,AC004241.5,-1.32749637110287,0.0140871507779543,TEC,Downregulated
ENSG00000228828,TLK2P2,-1.32600622805623,0.0103488860600673,processed_pseudogene,Downregulated
ENSG00000273319,AC058791.1,-1.3252205468242,0.0231902589099029,lincRNA,Downregulated
ENSG00000078295,ADCY2,-1.32519564029327,0.000649763309659419,protein_coding,Downregulated
ENSG00000226413,OR8T1P,-1.32501205539623,0.0285201290138201,unprocessed_pseudogene,Downregulated
ENSG00000237031,AC008067.1,-1.32452672038262,0.0121875519651619,antisense_RNA,Downregulated
ENSG00000140470,ADAMTS17,-1.32416449279751,0.00088055244553049,protein_coding,Downregulated
ENSG00000167604,NFKBID,-1.32395140799833,0.0475707710768322,protein_coding,Downregulated
ENSG00000119227,PIGZ,-1.32035888619484,0.000142896121996751,protein_coding,Downregulated
ENSG00000103740,ACSBG1,-1.32008571362533,0.000782207129947699,protein_coding,Downregulated
ENSG00000251348,HSPD1P11,-1.31642628090825,0.00863036726683777,processed_pseudogene,Downregulated
ENSG00000172728,FUT10,-1.31368162126941,7.19355126992427e-06,protein_coding,Downregulated
ENSG00000025423,HSD17B6,-1.31258052458883,0.0032684405638583,protein_coding,Downregulated
ENSG00000154217,PITPNC1,-1.30980069685847,4.01563579337402e-06,protein_coding,Downregulated
ENSG00000240922,LSAMP-AS1,-1.3083324715941,0.0328796316183936,antisense_RNA,Downregulated
ENSG00000177301,KCNA2,-1.30833001902894,1.49203275514123e-05,protein_coding,Downregulated
ENSG00000180263,FGD6,-1.30788296280883,0.000575273199798533,protein_coding,Downregulated
ENSG00000134873,CLDN10,-1.30496346086501,0.0098247831984452,protein_coding,Downregulated
ENSG00000185904,LINC00839,-1.30438785510285,0.0275393535213077,lincRNA,Downregulated
ENSG00000101680,LAMA1,-1.30412364669113,0.000780924425686309,protein_coding,Downregulated
ENSG00000260118,AL157700.1,-1.30395492629404,0.0174607585901409,lincRNA,Downregulated
ENSG00000279135,AL512652.2,-1.3023087183836,0.0253310275247082,TEC,Downregulated
ENSG00000069431,ABCC9,-1.30162784838396,0.0102847865004089,protein_coding,Downregulated
ENSG00000251548,AC106760.2,-1.30145231568912,0.000952385188433968,processed_pseudogene,Downregulated
ENSG00000068976,PYGM,-1.30060426152724,0.0190511844007531,protein_coding,Downregulated
ENSG00000145832,SLC25A48,-1.29885041007572,0.0252407377718081,protein_coding,Downregulated
ENSG00000204682,CASC10,-1.29744963999509,0.00280100188905431,protein_coding,Downregulated
ENSG00000157103,SLC6A1,-1.29708451536689,0.00169953887033341,protein_coding,Downregulated
ENSG00000270108,AL049840.5,-1.29590399401344,0.0293295337560597,sense_intronic,Downregulated
ENSG00000119787,ATL2,-1.2941077723157,8.89017633462517e-06,protein_coding,Downregulated
ENSG00000272033,AL136984.1,-1.29331425745373,0.0489423911141128,sense_intronic,Downregulated
ENSG00000279289,AL136164.3,-1.29305695927138,0.0092534874795122,TEC,Downregulated
ENSG00000282057,AC092807.3,-1.29298006404758,0.0249680175419385,lincRNA,Downregulated
ENSG00000183579,ZNRF3,-1.2927006769539,0.00173466594385139,protein_coding,Downregulated
ENSG00000107864,CPEB3,-1.29262890998355,0.00035691134900878,protein_coding,Downregulated
ENSG00000197558,SSPO,-1.29184849923426,0.0252515143824404,protein_coding,Downregulated
ENSG00000128536,CDHR3,-1.29165625623339,0.00027635481899142,protein_coding,Downregulated
ENSG00000188649,CC2D2B,-1.29161395272009,0.00435448963567042,protein_coding,Downregulated
ENSG00000259291,ZNF710-AS1,-1.28948268104529,0.000636484474681781,antisense_RNA,Downregulated
ENSG00000140044,JDP2,-1.28927102886998,0.00198098720732074,protein_coding,Downregulated
ENSG00000148660,CAMK2G,-1.28698673866462,0.000118032611594784,protein_coding,Downregulated
ENSG00000229593,SUCLA2P3,-1.28607411423437,0.0293673715458105,processed_pseudogene,Downregulated
ENSG00000137558,PI15,-1.28587051350824,0.0456598430223466,protein_coding,Downregulated
ENSG00000230707,AL589987.1,-1.28533276830601,0.040211326819811,processed_pseudogene,Downregulated
ENSG00000245148,ARAP1-AS2,-1.28362344961413,0.035391795181555,antisense_RNA,Downregulated
ENSG00000115556,PLCD4,-1.28172013536291,0.00016135598248857,protein_coding,Downregulated
ENSG00000131771,PPP1R1B,-1.28075037975932,0.0370531604543345,protein_coding,Downregulated
ENSG00000154874,CCDC144B,-1.27812864470122,0.0408855545676088,transcribed_unprocessed_pseudogene,Downregulated
ENSG00000183092,BEGAIN,-1.27452654680306,0.000221480925721993,protein_coding,Downregulated
ENSG00000152767,FARP1,-1.27444336659819,3.76193811152898e-07,protein_coding,Downregulated
ENSG00000173210,ABLIM3,-1.27328383126169,0.0113440350719381,protein_coding,Downregulated
ENSG00000226026,AC092802.1,-1.27326352245608,0.0190511844007531,antisense_RNA,Downregulated
ENSG00000128849,CGNL1,-1.27297851105305,0.000474361485368774,protein_coding,Downregulated
ENSG00000254377,MIR124-2HG,-1.27081370260194,0.0278804370081522,lincRNA,Downregulated
ENSG00000256315,AP000462.2,-1.27044974070433,0.0347007827755585,processed_transcript,Downregulated
ENSG00000219607,PPP1R3G,-1.26890682456543,0.00930539893983922,protein_coding,Downregulated
ENSG00000243197,TUSC7,-1.26885965264186,0.0242999484287905,antisense_RNA,Downregulated
ENSG00000251432,AC108062.1,-1.2687983152502,0.00430273394389821,lincRNA,Downregulated
ENSG00000187244,BCAM,-1.26557904996079,0.00297788599837917,protein_coding,Downregulated
ENSG00000145476,CYP4V2,-1.26473538663092,3.23269465809862e-06,protein_coding,Downregulated
ENSG00000149575,SCN2B,-1.26324483511978,0.0113157922621254,protein_coding,Downregulated
ENSG00000185386,MAPK11,-1.26137200710851,0.00308119587594302,protein_coding,Downregulated
ENSG00000275017,AL353748.2,-1.26068463223414,0.037530231551112,processed_pseudogene,Downregulated
ENSG00000106123,EPHB6,-1.2605214250611,0.0134697952711576,protein_coding,Downregulated
ENSG00000119927,GPAM,-1.25796663367988,0.00149952225015873,protein_coding,Downregulated
ENSG00000182508,LHFPL1,-1.25713011221244,0.0346988967026459,protein_coding,Downregulated
ENSG00000110721,CHKA,-1.25622467077017,5.22279117433625e-05,protein_coding,Downregulated
ENSG00000179915,NRXN1,-1.25397733182638,1.13745696364236e-06,protein_coding,Downregulated
ENSG00000101938,CHRDL1,-1.25213917240365,0.0056190089853164,protein_coding,Downregulated
ENSG00000205363,C15orf59,-1.25106335388607,0.000118988129165409,protein_coding,Downregulated
ENSG00000184985,SORCS2,-1.24938893704759,0.00766167132258369,protein_coding,Downregulated
ENSG00000153902,LGI4,-1.24869564699252,0.00859268219544401,protein_coding,Downregulated
ENSG00000239282,CASTOR1,-1.24784471162692,0.00670699231767471,protein_coding,Downregulated
ENSG00000110328,GALNT18,-1.24681890608512,0.00235178702156977,protein_coding,Downregulated
ENSG00000279006,AL022323.2,-1.24666353519466,0.032022237383348,antisense_RNA,Downregulated
ENSG00000136869,TLR4,-1.24550026053637,0.00127050247141308,protein_coding,Downregulated
ENSG00000114547,ROPN1B,-1.24450287691219,0.00113017980918377,protein_coding,Downregulated
ENSG00000259691,FKBP1AP2,-1.24412363260024,0.0450607038849938,processed_pseudogene,Downregulated
ENSG00000274956,UG0898H09,-1.24374583674023,0.00161490403672586,lincRNA,Downregulated
ENSG00000238105,GOLGA2P5,-1.24358597560998,0.00343967365044006,transcribed_unprocessed_pseudogene,Downregulated
ENSG00000258559,AC005519.2,-1.24311311055423,0.0367798564338981,sense_overlapping,Downregulated
ENSG00000074211,PPP2R2C,-1.24169499167413,0.0134422608751033,protein_coding,Downregulated
ENSG00000046889,PREX2,-1.24055549588576,0.00225499225620265,protein_coding,Downregulated
ENSG00000279117,AP001972.5,-1.24026327012437,0.025547153363224,TEC,Downregulated
ENSG00000172461,FUT9,-1.23864255673743,0.0054703754939025,protein_coding,Downregulated
ENSG00000250033,SLC7A11-AS1,-1.23863042607507,0.0462305782843758,processed_transcript,Downregulated
ENSG00000018625,ATP1A2,-1.23832333943193,0.00148423804685117,protein_coding,Downregulated
ENSG00000167971,CASKIN1,-1.23709703493035,0.00450608666351599,protein_coding,Downregulated
ENSG00000164506,STXBP5,-1.23596079252505,0.00011402949557672,protein_coding,Downregulated
ENSG00000260645,AL359715.3,-1.23271657601425,0.0212608677495096,lincRNA,Downregulated
ENSG00000170989,S1PR1,-1.23202354210644,0.00744681600943174,protein_coding,Downregulated
ENSG00000167614,TTYH1,-1.23144809892613,0.000575273199798533,protein_coding,Downregulated
ENSG00000144040,SFXN5,-1.22974222614293,0.00320243981186762,protein_coding,Downregulated
ENSG00000168140,VASN,-1.22918450543398,0.0324615970105327,protein_coding,Downregulated
ENSG00000171798,KNDC1,-1.22892953786855,0.0032270824840883,protein_coding,Downregulated
ENSG00000235159,AL121672.2,-1.22780238822824,0.0218707712098186,lincRNA,Downregulated
ENSG00000197859,ADAMTSL2,-1.22721353527008,0.0146699836673671,protein_coding,Downregulated
ENSG00000162836,ACP6,-1.22693084583329,0.00527380537079639,protein_coding,Downregulated
ENSG00000078114,NEBL,-1.22391949630203,0.00230288065420941,protein_coding,Downregulated
ENSG00000132970,WASF3,-1.22369648093034,0.0010333708979225,protein_coding,Downregulated
ENSG00000237686,AL109615.3,-1.22220717355791,0.0462305782843758,antisense_RNA,Downregulated
ENSG00000005379,TSPOAP1,-1.22127747071735,0.00870666597948098,protein_coding,Downregulated
ENSG00000249709,ZNF564,-1.21990303266393,0.0399678990224196,protein_coding,Downregulated
ENSG00000231104,AC022395.1,-1.21874243622651,0.0370028873976935,antisense_RNA,Downregulated
ENSG00000236266,Z98884.1,-1.2185892047248,0.0222213364176551,antisense_RNA,Downregulated
ENSG00000258891,AC005480.1,-1.21709160202928,0.0112765910138323,antisense_RNA,Downregulated
ENSG00000136895,GARNL3,-1.21700303331714,0.000523270381882516,protein_coding,Downregulated
ENSG00000264343,NOTCH2NL,-1.21648646613359,0.00494166000075601,protein_coding,Downregulated
ENSG00000089472,HEPH,-1.2147902942616,0.0112617587466089,protein_coding,Downregulated
ENSG00000236204,LINC01376,-1.21456431769306,0.0154658185007661,lincRNA,Downregulated
ENSG00000165555,NOXRED1,-1.2136620144908,0.0220490048198475,protein_coding,Downregulated
ENSG00000080947,CROCCP3,-1.21266470642932,0.0014232065290592,transcribed_unprocessed_pseudogene,Downregulated
ENSG00000171903,CYP4F11,-1.2124586430516,0.0144612593004995,protein_coding,Downregulated
ENSG00000234420,ZNF37BP,-1.21125419541973,0.0079249999366109,transcribed_processed_pseudogene,Downregulated
ENSG00000183828,NUDT14,-1.21056453748305,0.0203571357338557,protein_coding,Downregulated
ENSG00000100987,VSX1,-1.20994687307066,0.00854323076099663,protein_coding,Downregulated
ENSG00000188039,NWD1,-1.20785544767708,0.00611625380064619,protein_coding,Downregulated
ENSG00000205517,RGL3,-1.20770687150148,0.02252094539309,protein_coding,Downregulated
ENSG00000156564,LRFN2,-1.20745391335617,0.0408063355717113,protein_coding,Downregulated
ENSG00000139155,SLCO1C1,-1.20731966155641,0.00752392877543738,protein_coding,Downregulated
ENSG00000205181,LINC00654,-1.20514993841851,9.6363679404237e-05,lincRNA,Downregulated
ENSG00000182541,LIMK2,-1.20450325837069,0.000306802749825146,protein_coding,Downregulated
ENSG00000137825,ITPKA,-1.20423218000164,0.019549377306959,protein_coding,Downregulated
ENSG00000280087,AC011481.3,-1.20316203599515,0.00981211662852937,TEC,Downregulated
ENSG00000154764,WNT7A,-1.20261647865227,0.00235721082309076,protein_coding,Downregulated
ENSG00000280392,AC007496.3,-1.20256007555794,0.0383978854633085,TEC,Downregulated
ENSG00000079691,CARMIL1,-1.20208769921204,7.13847216732444e-05,protein_coding,Downregulated
ENSG00000109472,CPE,-1.20001060442105,0.00367792050560639,protein_coding,Downregulated
ENSG00000232295,AL589935.1,-1.19919072554306,0.0105569216329254,processed_transcript,Downregulated
ENSG00000066032,CTNNA2,-1.1984603285279,0.000467097897617462,protein_coding,Downregulated
ENSG00000107611,CUBN,-1.19667481836908,0.00206507271607905,protein_coding,Downregulated
ENSG00000251596,HADHAP1,-1.1957224579337,0.0046414539265095,processed_pseudogene,Downregulated
ENSG00000262655,SPON1,-1.19317656253026,0.000952188932269017,protein_coding,Downregulated
ENSG00000197119,SLC25A29,-1.19268602041147,1.99134482806513e-05,protein_coding,Downregulated
ENSG00000036530,CYP46A1,-1.1923107296486,0.00133833339790707,protein_coding,Downregulated
ENSG00000119938,PPP1R3C,-1.1912824513563,0.00750078262434345,protein_coding,Downregulated
ENSG00000110090,CPT1A,-1.19118600551194,0.000479875979914283,protein_coding,Downregulated
ENSG00000186815,TPCN1,-1.19084715603114,0.000984983957897671,protein_coding,Downregulated
ENSG00000171612,SLC25A33,-1.19071400581521,0.000756955591969307,protein_coding,Downregulated
ENSG00000187266,EPOR,-1.19069638244481,0.00154086134342505,protein_coding,Downregulated
ENSG00000156298,TSPAN7,-1.1897247648112,0.000634894274682704,protein_coding,Downregulated
ENSG00000141401,IMPA2,-1.18853829077798,0.00623868663777863,protein_coding,Downregulated
ENSG00000253159,PCDHGA12,-1.18820506588883,0.00221398420405433,protein_coding,Downregulated
ENSG00000182050,MGAT4C,-1.18819339904368,0.0153593172953404,protein_coding,Downregulated
ENSG00000171791,BCL2,-1.18772488052817,1.69395360928358e-05,protein_coding,Downregulated
ENSG00000118495,PLAGL1,-1.18591923376783,0.0218500575246319,protein_coding,Downregulated
ENSG00000110455,ACCS,-1.18583311694014,0.0017477046096867,protein_coding,Downregulated
ENSG00000170542,SERPINB9,-1.18332827684752,0.0221989635967968,protein_coding,Downregulated
ENSG00000225472,AL136366.1,-1.18092994859385,0.000337267541541099,antisense_RNA,Downregulated
ENSG00000275620,FLJ16779,-1.17931688756991,0.0201477055263803,antisense_RNA,Downregulated
ENSG00000108375,RNF43,-1.17922931288815,0.0337967640154501,protein_coding,Downregulated
ENSG00000168913,ENHO,-1.17787370198998,0.0174607585901409,protein_coding,Downregulated
ENSG00000111666,CHPT1,-1.17683991508764,7.79324692589481e-05,protein_coding,Downregulated
ENSG00000101542,CDH20,-1.17536478913816,5.43902961498323e-05,protein_coding,Downregulated
ENSG00000214491,SEC14L6,-1.17378922571689,0.0195719053826063,protein_coding,Downregulated
ENSG00000111961,SASH1,-1.17377857057672,5.06695152536882e-05,protein_coding,Downregulated
ENSG00000136297,MMD2,-1.17373187380196,0.0100277966231263,protein_coding,Downregulated
ENSG00000211448,DIO2,-1.17343938573144,0.0275393535213077,protein_coding,Downregulated
ENSG00000180537,RNF182,-1.17253498701209,0.0142225048099445,protein_coding,Downregulated
ENSG00000157306,ZFHX2-AS1,-1.17136046191843,0.0142428240720494,processed_transcript,Downregulated
ENSG00000145945,FAM50B,-1.17089035862199,0.0032270824840883,protein_coding,Downregulated
ENSG00000160712,IL6R,-1.17007791645409,0.0105569216329254,protein_coding,Downregulated
ENSG00000232611,AL683813.1,-1.1686466367758,0.0333273227825168,lincRNA,Downregulated
ENSG00000179399,GPC5,-1.16822614619426,0.0227960498966786,protein_coding,Downregulated
ENSG00000205726,ITSN1,-1.16821025893298,2.50595698274005e-05,protein_coding,Downregulated
ENSG00000139835,GRTP1,-1.16754161149826,0.00797179365864285,protein_coding,Downregulated
ENSG00000186603,HPDL,-1.16692033098148,0.00954958196420144,protein_coding,Downregulated
ENSG00000213366,GSTM2,-1.16663582654138,4.01606025928116e-05,protein_coding,Downregulated
ENSG00000065609,SNAP91,-1.16372401535576,0.00176771915174779,protein_coding,Downregulated
ENSG00000171847,FAM90A1,-1.16354419875097,0.0481561329819676,protein_coding,Downregulated
ENSG00000279672,AP006621.5,-1.16298855371541,0.0359476860335356,TEC,Downregulated
ENSG00000111879,FAM184A,-1.16263911269971,0.000633341865268045,protein_coding,Downregulated
ENSG00000185818,NAT8L,-1.1622106796357,0.000932269496296909,protein_coding,Downregulated
ENSG00000124942,AHNAK,-1.1617568719523,0.0209715859975917,protein_coding,Downregulated
ENSG00000238230,LINC00391,-1.16156966812782,0.0122934146803543,lincRNA,Downregulated
ENSG00000215244,AL137145.2,-1.16081571894207,0.00858165126171316,lincRNA,Downregulated
ENSG00000116761,CTH,-1.16042330895713,0.0289148640020768,protein_coding,Downregulated
ENSG00000073150,PANX2,-1.15972123789335,0.0203619309689045,protein_coding,Downregulated
ENSG00000261829,AC009407.1,-1.15862091497676,0.0494398103764307,sense_overlapping,Downregulated
ENSG00000225263,PCDH9-AS3,-1.15856623785355,0.0348781138815503,antisense_RNA,Downregulated
ENSG00000237654,AP003025.2,-1.15453140497295,0.00519124793561508,antisense_RNA,Downregulated
ENSG00000154134,ROBO3,-1.15250236611836,0.00568040289749863,protein_coding,Downregulated
ENSG00000073605,GSDMB,-1.1524120723033,0.0301255849460662,protein_coding,Downregulated
ENSG00000127249,ATP13A4,-1.15084428285977,3.42669493469196e-06,protein_coding,Downregulated
ENSG00000157833,GAREM2,-1.14913729437722,0.00533078765485735,protein_coding,Downregulated
ENSG00000164188,RANBP3L,-1.14885312466626,0.0248149114037364,protein_coding,Downregulated
ENSG00000185920,PTCH1,-1.1486552540134,0.00208849877201556,protein_coding,Downregulated
ENSG00000148468,FAM171A1,-1.14827651411318,0.00114049664888673,protein_coding,Downregulated
ENSG00000226200,SGMS1-AS1,-1.14593392945462,0.00522645407027617,antisense_RNA,Downregulated
ENSG00000277200,AC005696.4,-1.14456085798881,0.0117006974133806,lincRNA,Downregulated
ENSG00000253741,AC108002.1,-1.14163451002955,0.0177224605340124,antisense_RNA,Downregulated
ENSG00000238276,AL354863.1,-1.13981072147073,0.0221900208043432,processed_transcript,Downregulated
ENSG00000168710,AHCYL1,-1.13976359766727,0.00528733639426355,protein_coding,Downregulated
ENSG00000151067,CACNA1C,-1.13966953106944,0.00632876709718426,protein_coding,Downregulated
ENSG00000084710,EFR3B,-1.13859824358611,0.00146762866158306,protein_coding,Downregulated
