Ensembl Gene ID,Gene Name,log2(Fold Change),adjusted p,biotype,direction
ENSG00000123009,NME2P1,1.15757670987638,0.00247414518989408,processed_pseudogene,Upregulated
ENSG00000239559,AP003385.3,1.15397585932204,0.00465271099937017,processed_pseudogene,Upregulated
ENSG00000214027,ARPC3P5,1.15343214968464,0.0458315442360244,processed_pseudogene,Upregulated
ENSG00000185305,ARL15,1.15340128465507,0.032043690109799,protein_coding,Upregulated
ENSG00000259020,AL049872.1,1.15119993345188,0.00203746181298697,processed_pseudogene,Upregulated
ENSG00000233467,U40455.1,1.15072284658167,0.0293666861140156,processed_pseudogene,Upregulated
ENSG00000168028,RPSA,1.15062152598739,7.79324692589481e-05,protein_coding,Upregulated
ENSG00000231167,YBX1P2,1.15050168819434,0.000599332783628267,processed_pseudogene,Upregulated
ENSG00000128595,CALU,1.14995237045952,4.01606025928116e-05,protein_coding,Upregulated
ENSG00000139679,LPAR6,1.14883414133187,0.0383978854633085,protein_coding,Upregulated
ENSG00000228929,RPS13P2,1.1482881267587,6.55883167217653e-05,processed_pseudogene,Upregulated
ENSG00000150961,SEC24D,1.14798531308606,0.0242095654621607,protein_coding,Upregulated
ENSG00000168275,COA6,1.14294703247598,4.69853796684534e-05,protein_coding,Upregulated
ENSG00000146918,NCAPG2,1.14210516267162,0.0129949927203682,protein_coding,Upregulated
ENSG00000177409,SAMD9L,1.1388728842477,0.00406401370186771,protein_coding,Upregulated
ENSG00000125730,C3,1.13808449657699,0.0357209054329827,protein_coding,Upregulated
ENSG00000171877,FRMD5,1.13616292257252,0.00453635786430847,protein_coding,Upregulated
ENSG00000148303,RPL7A,1.13565591406368,0.00109989134921417,protein_coding,Upregulated
ENSG00000142192,APP,1.13225982982002,0.0129409907299894,protein_coding,Upregulated
ENSG00000167460,TPM4,1.12940580068191,0.014495331146668,protein_coding,Upregulated
ENSG00000065978,YBX1,1.12814195463591,3.02322135346605e-05,protein_coding,Upregulated
ENSG00000163156,SCNM1,1.1262841022649,6.67282269934646e-07,protein_coding,Upregulated
ENSG00000171793,CTPS1,1.12509594004057,0.00633027715582278,protein_coding,Upregulated
ENSG00000230383,AC009245.1,1.12408415846318,0.00388029103742618,processed_pseudogene,Upregulated
ENSG00000153237,CCDC148,1.12347410857199,0.0348356712195468,protein_coding,Upregulated
ENSG00000213194,CDK7P1,1.12303376514064,0.032194568948237,processed_pseudogene,Upregulated
ENSG00000174028,FAM3C2,1.12207788169539,0.000562260452199765,processed_pseudogene,Upregulated
ENSG00000106397,PLOD3,1.12067764433473,3.67713182968335e-06,protein_coding,Upregulated
ENSG00000176343,RPL37AP8,1.12028894151353,0.0264820379886259,processed_pseudogene,Upregulated
ENSG00000171858,RPS21,1.11866631596719,0.000112799751989725,protein_coding,Upregulated
ENSG00000132256,TRIM5,1.11820890438253,0.00342058965191364,protein_coding,Upregulated
ENSG00000136942,RPL35,1.11613762916487,0.00113017980918377,protein_coding,Upregulated
ENSG00000204315,FKBPL,1.11216865434684,0.03249601812556,protein_coding,Upregulated
ENSG00000237214,AL080243.2,1.10972139771549,0.0123469250554889,processed_pseudogene,Upregulated
ENSG00000279307,AC012065.5,1.10891829602315,0.0255116136205754,processed_pseudogene,Upregulated
ENSG00000106144,CASP2,1.10737581489652,0.000589120443504142,protein_coding,Upregulated
ENSG00000180596,HIST1H2BC,1.10670707572705,0.00620869088750175,protein_coding,Upregulated
ENSG00000243680,RPL37P23,1.10612391153905,0.000563113210885354,processed_pseudogene,Upregulated
ENSG00000198225,FKBP1C,1.10460006689273,0.00352413640496878,protein_coding,Upregulated
ENSG00000088727,KIF9,1.10160269426147,0.0150569413402621,protein_coding,Upregulated
ENSG00000163002,NUP35,1.09969028739952,0.01219502530384,protein_coding,Upregulated
ENSG00000182287,AP1S2,1.09816127835397,0.0130625207410697,protein_coding,Upregulated
ENSG00000244331,AC008677.2,1.09730536199527,0.0018338449857714,processed_pseudogene,Upregulated
ENSG00000178464,RPL10P16,1.09636198294011,0.00229591449121001,processed_pseudogene,Upregulated
ENSG00000174442,ZWILCH,1.09613016599512,0.0491412978999642,protein_coding,Upregulated
ENSG00000122547,EEPD1,1.09590846136595,0.0399722979220864,protein_coding,Upregulated
ENSG00000014138,POLA2,1.09500441920529,0.00342058965191364,protein_coding,Upregulated
ENSG00000263266,RPS7P1,1.09421830051416,7.45018986081175e-05,processed_pseudogene,Upregulated
ENSG00000230629,RPS23P8,1.09379384278365,0.000128788806036525,processed_pseudogene,Upregulated
ENSG00000232533,AC093673.1,1.09343905585686,0.0380982256200831,antisense_RNA,Upregulated
ENSG00000106560,GIMAP2,1.09330692395249,0.0233071975417854,protein_coding,Upregulated
ENSG00000145349,CAMK2D,1.09227807277759,0.00211557756480518,protein_coding,Upregulated
ENSG00000132109,TRIM21,1.08823431239316,0.00444000497465481,protein_coding,Upregulated
ENSG00000188313,PLSCR1,1.08613234756054,0.0215898947977398,protein_coding,Upregulated
ENSG00000106484,MEST,1.08484166241223,0.0161066358772783,protein_coding,Upregulated
ENSG00000235674,LDHAP2,1.08413719550486,0.0354801333545204,processed_pseudogene,Upregulated
ENSG00000227173,MYL6P3,1.08264169831634,0.0282800965290666,processed_pseudogene,Upregulated
ENSG00000213867,AL049830.1,1.07758250597215,0.00480541689385405,processed_pseudogene,Upregulated
ENSG00000120802,TMPO,1.07678621023803,0.0128863193169004,protein_coding,Upregulated
ENSG00000267920,SNX6P1,1.07516839881845,0.00949645807802006,processed_pseudogene,Upregulated
ENSG00000155660,PDIA4,1.0737455753622,0.00045502979532691,protein_coding,Upregulated
ENSG00000008300,CELSR3,1.06936859848897,0.0476609333868654,protein_coding,Upregulated
ENSG00000242327,AC023906.1,1.06815807513383,3.19752065534982e-05,processed_pseudogene,Upregulated
ENSG00000171604,CXXC5,1.0676936824887,0.00133833339790707,protein_coding,Upregulated
ENSG00000239672,NME1,1.06742099979187,0.00111167645800824,protein_coding,Upregulated
ENSG00000184500,PROS1,1.06740438497732,0.0255547458544109,protein_coding,Upregulated
ENSG00000141428,C18orf21,1.06711168320954,0.00247414518989408,protein_coding,Upregulated
ENSG00000229814,RPL35AP21,1.06371088386276,0.0290746805810755,processed_pseudogene,Upregulated
ENSG00000181938,GINS3,1.06346223860882,0.0364558470031204,protein_coding,Upregulated
ENSG00000144736,SHQ1,1.06160790923442,0.000383333404640598,protein_coding,Upregulated
ENSG00000164182,NDUFAF2,1.0612226478111,0.00114735072732594,protein_coding,Upregulated
ENSG00000218227,AC136632.1,1.06073498635344,7.64145725455393e-05,processed_pseudogene,Upregulated
ENSG00000155368,DBI,1.05971593419852,0.000667937638373409,protein_coding,Upregulated
ENSG00000243023,UBA52P3,1.05947882307954,0.0178440162578397,processed_pseudogene,Upregulated
ENSG00000164649,CDCA7L,1.05932471327719,0.0441550283415755,protein_coding,Upregulated
ENSG00000213493,ACTN4P1,1.05870842880773,0.0346600696212091,processed_pseudogene,Upregulated
ENSG00000137965,IFI44,1.05599371772124,0.0462305782843758,protein_coding,Upregulated
ENSG00000105202,FBL,1.05565813312876,0.000540521047867595,protein_coding,Upregulated
ENSG00000026025,VIM,1.05521400591864,0.0198599840280004,protein_coding,Upregulated
ENSG00000144713,RPL32,1.05490610868256,0.000276895512148315,protein_coding,Upregulated
ENSG00000110700,RPS13,1.0533206843958,4.73367608544858e-06,protein_coding,Upregulated
ENSG00000163808,KIF15,1.05079234433816,0.0400141604951954,protein_coding,Upregulated
ENSG00000148229,POLE3,1.05012516938229,3.92925161272517e-05,protein_coding,Upregulated
ENSG00000095015,MAP3K1,1.0497146903358,0.0317399380834475,protein_coding,Upregulated
ENSG00000205542,TMSB4X,1.04917433916313,0.0250664406093478,protein_coding,Upregulated
ENSG00000105447,GRWD1,1.04916229554239,0.00400337051327315,protein_coding,Upregulated
ENSG00000090924,PLEKHG2,1.04709498339606,0.0204156744862088,protein_coding,Upregulated
ENSG00000100297,MCM5,1.04643257316605,0.00588696548659732,protein_coding,Upregulated
ENSG00000224415,AC007683.1,1.04552043709105,4.64554293310437e-05,processed_pseudogene,Upregulated
ENSG00000241741,RPL7AP30,1.04455988032685,0.00315926685590001,processed_pseudogene,Upregulated
ENSG00000117395,EBNA1BP2,1.04410018158212,1.84128243155634e-07,protein_coding,Upregulated
ENSG00000248180,GAPDHP60,1.04330594955822,0.0263491875478218,processed_pseudogene,Upregulated
ENSG00000244313,AC024293.1,1.04157162772276,0.00365218582090076,processed_pseudogene,Upregulated
ENSG00000184162,NR2C2AP,1.04025385298311,0.0186989777177501,protein_coding,Upregulated
ENSG00000214706,IFRD2,1.03967261609833,0.0156189849492867,protein_coding,Upregulated
ENSG00000239528,RPS14P8,1.03963520435347,0.0317105778412681,processed_pseudogene,Upregulated
ENSG00000116649,SRM,1.03920181771431,0.00294729045800027,protein_coding,Upregulated
ENSG00000089157,RPLP0,1.03703887061033,0.00101347525225861,protein_coding,Upregulated
ENSG00000005020,SKAP2,1.0370103690058,0.0325905776237531,protein_coding,Upregulated
ENSG00000231500,RPS18,1.03618781733965,0.0134212113341968,protein_coding,Upregulated
ENSG00000234171,RNASEH1-AS1,1.03590467794222,0.0381851453453105,antisense_RNA,Upregulated
ENSG00000250444,CCT5P1,1.03549653918372,0.00641409563207292,processed_pseudogene,Upregulated
ENSG00000122565,CBX3,1.0308046402893,0.00146419080760552,protein_coding,Upregulated
ENSG00000226360,AC096919.1,1.02938664397715,0.00179985106309161,processed_pseudogene,Upregulated
ENSG00000101224,CDC25B,1.02865134192857,1.21774170091173e-05,protein_coding,Upregulated
ENSG00000237668,RPS15AP38,1.02727395257979,0.00198098720732074,processed_pseudogene,Upregulated
ENSG00000070950,RAD18,1.02530741406169,0.0021640752480314,protein_coding,Upregulated
ENSG00000189159,JPT1,1.02348204165743,0.0196080986746686,protein_coding,Upregulated
ENSG00000105193,RPS16,1.01916925674965,0.000276740503534275,protein_coding,Upregulated
ENSG00000114686,MRPL3,1.0188993394261,1.0519798397845e-05,protein_coding,Upregulated
ENSG00000133739,LRRCC1,1.01878915969224,0.00554878090295099,protein_coding,Upregulated
ENSG00000155380,SLC16A1,1.01832392530463,0.0111294650399896,protein_coding,Upregulated
ENSG00000241281,AC010683.1,1.01737194291255,0.032194568948237,processed_pseudogene,Upregulated
ENSG00000120526,NUDCD1,1.01651109181774,0.00359292080465015,protein_coding,Upregulated
ENSG00000188873,AC120036.1,1.01613570933679,0.017641822996251,processed_pseudogene,Upregulated
ENSG00000115415,STAT1,1.01491939868962,0.0399467941621073,protein_coding,Upregulated
ENSG00000149554,CHEK1,1.01444589777527,0.0314114321192854,protein_coding,Upregulated
ENSG00000241081,AF111169.1,1.01362286547091,0.0106697840904366,processed_pseudogene,Upregulated
ENSG00000168393,DTYMK,1.01350228026153,3.86709125530458e-05,protein_coding,Upregulated
ENSG00000169567,HINT1,1.01235644526334,3.54000877508029e-05,protein_coding,Upregulated
ENSG00000139239,AC078814.1,1.01191973466776,0.00177830527948221,processed_pseudogene,Upregulated
ENSG00000198755,RPL10A,1.01031420818353,0.000334250983951145,protein_coding,Upregulated
ENSG00000149636,DSN1,1.01000603957067,0.0151314755463151,protein_coding,Upregulated
ENSG00000218175,AC016739.1,1.00917171882076,0.00311379618484897,processed_pseudogene,Upregulated
ENSG00000261612,SUB1P3,1.00861117228064,0.0213246591131451,processed_pseudogene,Upregulated
ENSG00000115268,RPS15,1.00797599024727,0.00176410862491129,protein_coding,Upregulated
ENSG00000233762,AC007969.1,1.00629551616426,0.00191573422452859,processed_pseudogene,Upregulated
ENSG00000134333,LDHA,1.00437795278904,0.0103459012361641,protein_coding,Upregulated
ENSG00000214110,LDHAP4,1.00320863381151,0.0328827430553309,processed_pseudogene,Upregulated
ENSG00000234337,AC026462.1,1.0016060120667,0.0325901845838575,processed_pseudogene,Upregulated
ENSG00000004700,RECQL,0.998427091809063,0.00338032434156111,protein_coding,Upregulated
ENSG00000115758,ODC1,0.995652526848142,0.0018242767050309,protein_coding,Upregulated
ENSG00000213051,RPL5P5,0.991039567363475,0.00231142773269007,processed_pseudogene,Upregulated
ENSG00000244398,AC116533.1,0.989124977705749,0.0201097578231211,processed_pseudogene,Upregulated
ENSG00000241061,RPL5P1,0.9888581586546,0.0278304630050457,processed_pseudogene,Upregulated
ENSG00000185839,AL035411.1,0.988521029306541,7.79324692589481e-05,processed_pseudogene,Upregulated
ENSG00000259086,AL136298.3,0.987360837964953,0.0142880058083339,processed_pseudogene,Upregulated
ENSG00000059378,PARP12,0.984159286777969,0.0142828787803969,protein_coding,Upregulated
ENSG00000105829,BET1,0.982808133589061,0.00321034650163109,protein_coding,Upregulated
ENSG00000163597,SNHG16,0.981185458355766,0.00096362249890933,processed_transcript,Upregulated
ENSG00000242299,AC073861.1,0.978755887912438,0.0105569216329254,processed_pseudogene,Upregulated
ENSG00000198356,ASNA1,0.975836229501143,0.00217774319890605,protein_coding,Upregulated
ENSG00000050438,SLC4A8,0.975789011870483,0.0168668581489824,protein_coding,Upregulated
ENSG00000111554,MDM1,0.97544569570171,0.00112739387619373,protein_coding,Upregulated
ENSG00000239809,AC008026.2,0.974308670945101,0.0134697952711576,processed_pseudogene,Upregulated
ENSG00000106665,CLIP2,0.97196441831034,0.00477468132310588,protein_coding,Upregulated
ENSG00000150753,CCT5,0.971394783360182,0.000138956778944347,protein_coding,Upregulated
ENSG00000228399,AL109741.2,0.971243375856448,0.0128863193169004,processed_pseudogene,Upregulated
ENSG00000227118,BTF3P13,0.97070607225858,0.0488984631460825,processed_pseudogene,Upregulated
ENSG00000233328,PFN1P1,0.970414932103605,0.00819980841444063,processed_pseudogene,Upregulated
ENSG00000071082,RPL31,0.968007530311597,0.00105256960929865,protein_coding,Upregulated
ENSG00000058804,NDC1,0.967987012567037,4.3559386329112e-06,protein_coding,Upregulated
ENSG00000037897,METTL1,0.967671434725183,0.0216956723617896,protein_coding,Upregulated
ENSG00000198134,AC007537.1,0.96744268108205,0.00974730705005469,processed_pseudogene,Upregulated
ENSG00000225159,NPM1P39,0.966746842589575,0.0210667453943658,processed_pseudogene,Upregulated
ENSG00000126756,UXT,0.965750859827357,9.97164585416374e-05,protein_coding,Upregulated
ENSG00000130255,RPL36,0.965028955133115,0.00467526296279672,protein_coding,Upregulated
ENSG00000162704,ARPC5,0.962415047171363,0.000424191259533235,protein_coding,Upregulated
ENSG00000153814,JAZF1,0.961493872557079,0.00845282531969186,protein_coding,Upregulated
ENSG00000166508,MCM7,0.96138445614456,0.00198098720732074,protein_coding,Upregulated
ENSG00000214182,PTMAP5,0.960833127460443,0.00770504832260953,transcribed_processed_pseudogene,Upregulated
ENSG00000131469,RPL27,0.959170383662185,0.000695618816774583,protein_coding,Upregulated
ENSG00000005469,CROT,0.958401759894851,0.0058133492596711,protein_coding,Upregulated
ENSG00000078177,N4BP2,0.955310597015826,0.0391006400380582,protein_coding,Upregulated
ENSG00000224831,AC117395.2,0.954168106954789,0.00489856594864071,processed_pseudogene,Upregulated
ENSG00000089009,RPL6,0.953306603263465,0.00087078392296408,protein_coding,Upregulated
ENSG00000232888,AC127070.1,0.953174633803562,0.000328316345756495,processed_pseudogene,Upregulated
ENSG00000146733,PSPH,0.95299809872974,0.00827411864552869,protein_coding,Upregulated
ENSG00000140743,CDR2,0.952758925915546,0.022834761851588,protein_coding,Upregulated
ENSG00000142937,RPS8,0.949367462464026,0.00317976438581816,protein_coding,Upregulated
ENSG00000224631,RPS27AP16,0.948883134530821,0.001422753247026,transcribed_processed_pseudogene,Upregulated
ENSG00000198618,PPIAP22,0.947616720859173,8.87269371685172e-07,processed_pseudogene,Upregulated
ENSG00000159164,SV2A,0.94757233098858,0.0346988967026459,protein_coding,Upregulated
ENSG00000218582,GAPDHP63,0.947351138996843,0.0154898201969384,processed_pseudogene,Upregulated
ENSG00000167840,ZNF232,0.946984242403643,0.00468568364296953,protein_coding,Upregulated
ENSG00000108828,VAT1,0.945198008653819,0.00589267439294822,protein_coding,Upregulated
ENSG00000108298,RPL19,0.944181677401673,2.42498831260255e-05,protein_coding,Upregulated
ENSG00000242477,AC091429.1,0.944112781560545,0.00834807511061109,processed_pseudogene,Upregulated
ENSG00000095209,TMEM38B,0.943885395075598,0.00142002729188423,protein_coding,Upregulated
ENSG00000240376,AC010343.1,0.943415451120848,0.00917484052470848,processed_pseudogene,Upregulated
ENSG00000266920,ACTBP9,0.941879846304915,0.00942806086467426,processed_pseudogene,Upregulated
ENSG00000136240,KDELR2,0.940622870829891,0.000147399300574363,protein_coding,Upregulated
ENSG00000226243,RPL37AP1,0.939432620591321,0.0125902322256334,processed_pseudogene,Upregulated
ENSG00000104897,SF3A2,0.938930732906833,0.0185678505372709,protein_coding,Upregulated
ENSG00000171492,LRRC8D,0.938593482876339,0.00226055666044143,protein_coding,Upregulated
ENSG00000123427,EEF1AKMT3,0.938354899410828,0.0058133492596711,protein_coding,Upregulated
ENSG00000234009,RPL5P34,0.937461914828184,0.0282367541975527,processed_pseudogene,Upregulated
ENSG00000226221,AC022431.1,0.935688541061363,0.0104206785427444,processed_pseudogene,Upregulated
ENSG00000136824,SMC2,0.935122486796928,0.0079249999366109,protein_coding,Upregulated
ENSG00000182899,RPL35A,0.933465458110664,9.79131857017568e-05,protein_coding,Upregulated
ENSG00000213189,BTF3L4P2,0.932671437097461,0.000597601722763301,processed_pseudogene,Upregulated
ENSG00000137970,RPL7P9,0.932169182362245,0.0123809122782957,processed_pseudogene,Upregulated
ENSG00000279483,AC090498.1,0.931647637198626,0.0325754148823484,processed_pseudogene,Upregulated
ENSG00000042088,TDP1,0.931452138530674,0.000478922609051609,protein_coding,Upregulated
ENSG00000140262,TCF12,0.928560029074487,0.000960892778511563,protein_coding,Upregulated
ENSG00000250526,CCT6P2,0.927172259925289,0.0014983203446133,processed_pseudogene,Upregulated
ENSG00000112186,CAP2,0.926384226962945,0.0344430517828061,protein_coding,Upregulated
ENSG00000177600,RPLP2,0.926147322910606,0.00674967272468644,protein_coding,Upregulated
ENSG00000188460,ACTBP11,0.924631368467867,0.00230167661972686,processed_pseudogene,Upregulated
ENSG00000179314,WSCD1,0.924560870651288,0.0331586608677154,protein_coding,Upregulated
ENSG00000146966,DENND2A,0.923803320185444,0.0196080986746686,protein_coding,Upregulated
ENSG00000137818,RPLP1,0.922979364212004,0.00259474440619135,protein_coding,Upregulated
ENSG00000155850,SLC26A2,0.922471971417653,0.0410221731282659,protein_coding,Upregulated
ENSG00000138376,BARD1,0.919850958674168,0.0212774841543181,protein_coding,Upregulated
ENSG00000142534,RPS11,0.919714156775701,0.00111494720973969,protein_coding,Upregulated
ENSG00000213087,AL356535.1,0.919595105859468,0.0243142711121311,processed_pseudogene,Upregulated
ENSG00000167775,CD320,0.917627538059277,0.029494312260983,protein_coding,Upregulated
ENSG00000198860,TSEN15,0.917260788492876,0.00043183296156621,protein_coding,Upregulated
ENSG00000161800,RACGAP1,0.915474803322961,0.00626972544783489,protein_coding,Upregulated
ENSG00000108518,PFN1,0.915021300304876,0.00468209399302165,protein_coding,Upregulated
ENSG00000132676,DAP3,0.91496447341507,0.00027232400364597,protein_coding,Upregulated
ENSG00000249353,NPM1P27,0.91339541391045,0.000104925582410068,processed_pseudogene,Upregulated
ENSG00000188243,COMMD6,0.911944830632961,0.00151738602329667,protein_coding,Upregulated
ENSG00000117133,RPF1,0.911269021712569,9.97164585416374e-05,protein_coding,Upregulated
ENSG00000126247,CAPNS1,0.910729169824218,0.00234231851989672,protein_coding,Upregulated
ENSG00000177738,AC025171.1,0.910672591006839,0.044440158936829,sense_overlapping,Upregulated
ENSG00000106399,RPA3,0.907986829527816,0.0229400375801636,protein_coding,Upregulated
ENSG00000225357,RPF2P1,0.907874119811861,0.0215898947977398,processed_pseudogene,Upregulated
ENSG00000184967,NOC4L,0.907376843764789,0.00453635786430847,protein_coding,Upregulated
ENSG00000164587,RPS14,0.90702033795043,0.00848219607189795,protein_coding,Upregulated
ENSG00000260326,PHBP21,0.906862638450654,0.0282800965290666,processed_pseudogene,Upregulated
ENSG00000230207,RPL4P5,0.906328640966347,0.00455171895197409,processed_pseudogene,Upregulated
ENSG00000166451,CENPN,0.906002954676855,0.0271961021783302,protein_coding,Upregulated
ENSG00000079462,PAFAH1B3,0.905636601004764,0.041053772882884,protein_coding,Upregulated
ENSG00000077348,EXOSC5,0.90310424959356,0.0445023931771203,protein_coding,Upregulated
ENSG00000106355,LSM5,0.901971303845825,0.00313755953846163,protein_coding,Upregulated
ENSG00000142657,PGD,0.901928727123123,0.00129142380951324,protein_coding,Upregulated
ENSG00000131462,TUBG1,0.900909037612515,0.0234407767279646,protein_coding,Upregulated
ENSG00000102390,PBDC1,0.900538488234728,0.00913306321003998,protein_coding,Upregulated
ENSG00000239622,AC005165.2,0.899171380561147,0.0391006400380582,processed_pseudogene,Upregulated
ENSG00000151503,NCAPD3,0.898958476952274,8.60220287728034e-05,protein_coding,Upregulated
ENSG00000142892,PIGK,0.897947198163133,0.0314790474968534,protein_coding,Upregulated
ENSG00000161016,RPL8,0.897069245607698,0.00974835910604061,protein_coding,Upregulated
ENSG00000213763,ACTBP2,0.896172032290544,0.000636187546379793,processed_pseudogene,Upregulated
ENSG00000240471,PHBP8,0.894310262827341,0.0248861554844778,processed_pseudogene,Upregulated
ENSG00000268412,TRMT112P6,0.893863474035779,0.0214105513633558,processed_pseudogene,Upregulated
ENSG00000237190,CDKN2AIPNL,0.893619881465805,0.0100277966231263,protein_coding,Upregulated
ENSG00000155893,PXYLP1,0.892497680137316,0.0284939091989904,protein_coding,Upregulated
ENSG00000235174,AC019205.3,0.892225480128795,0.028344129695145,processed_pseudogene,Upregulated
ENSG00000104691,UBXN8,0.892001355703273,0.00217774319890605,protein_coding,Upregulated
ENSG00000058091,CDK14,0.891676978441446,0.0145903555870986,protein_coding,Upregulated
ENSG00000173950,XXYLT1,0.89117992294644,0.0404852296630365,protein_coding,Upregulated
ENSG00000108590,MED31,0.891122522344192,0.00983313846798021,protein_coding,Upregulated
ENSG00000169230,PRELID1,0.890690705864352,0.0122523235097242,protein_coding,Upregulated
ENSG00000133119,RFC3,0.890685095130263,0.0287938831978719,protein_coding,Upregulated
ENSG00000188229,TUBB4B,0.89007365672628,0.0447870087523357,protein_coding,Upregulated
ENSG00000142676,RPL11,0.889594702727968,0.00341381552136468,protein_coding,Upregulated
ENSG00000118181,RPS25,0.887813549761611,0.000148449984362974,protein_coding,Upregulated
ENSG00000260290,AC092115.1,0.887401588296389,0.00445633815896036,processed_pseudogene,Upregulated
ENSG00000006468,ETV1,0.886232336060721,0.00723947754030624,protein_coding,Upregulated
ENSG00000249489,GAPDHP70,0.885666001348867,0.00903978140486973,processed_pseudogene,Upregulated
ENSG00000164889,SLC4A2,0.884160150743911,0.00407223320591341,protein_coding,Upregulated
ENSG00000232346,Z74021.1,0.883729398250712,0.027872454283692,processed_pseudogene,Upregulated
ENSG00000075624,ACTB,0.883458477705451,0.000239023635189966,protein_coding,Upregulated
ENSG00000122406,RPL5,0.883182063064626,0.00260477445134228,protein_coding,Upregulated
ENSG00000236603,RANP1,0.88265062335664,0.000276740503534275,processed_pseudogene,Upregulated
ENSG00000130402,ACTN4,0.882287396665315,0.00140186348838641,protein_coding,Upregulated
ENSG00000128524,ATP6V1F,0.881930248828564,0.00312507946586735,protein_coding,Upregulated
ENSG00000143314,MRPL24,0.881452924326127,0.00167067499946553,protein_coding,Upregulated
ENSG00000057019,DCBLD2,0.881442381247674,0.0380915020508885,protein_coding,Upregulated
ENSG00000143179,UCK2,0.880169292418614,0.0142225048099445,protein_coding,Upregulated
ENSG00000131473,ACLY,0.879779609903947,0.000529316824788464,protein_coding,Upregulated
ENSG00000123131,PRDX4,0.877543895361539,0.00338032434156111,protein_coding,Upregulated
ENSG00000196924,FLNA,0.876976138206212,0.0351324389266527,protein_coding,Upregulated
ENSG00000110104,CCDC86,0.876951129614321,0.0191365196000136,protein_coding,Upregulated
ENSG00000212802,RPL15P3,0.876646361680264,0.00974835910604061,processed_pseudogene,Upregulated
ENSG00000248626,GAPDHP40,0.87552029860493,0.00366523557646181,processed_pseudogene,Upregulated
ENSG00000146757,ZNF92,0.875074907916935,0.00473026659841613,protein_coding,Upregulated
ENSG00000235587,GAPDHP65,0.874171047836572,0.0241461211250043,processed_pseudogene,Upregulated
ENSG00000268034,AC243960.2,0.872676994806585,0.0164218169110068,processed_pseudogene,Upregulated
ENSG00000213315,AL122020.1,0.871910272765776,0.041521844500379,processed_pseudogene,Upregulated
ENSG00000140988,RPS2,0.8718075222138,0.0231201936248168,protein_coding,Upregulated
ENSG00000213371,NAP1L1P3,0.871235844268495,0.0289376284164822,processed_pseudogene,Upregulated
ENSG00000171806,METTL18,0.87005319120809,0.044360837276689,protein_coding,Upregulated
ENSG00000113272,THG1L,0.869755276122733,0.00624401850187212,protein_coding,Upregulated
ENSG00000125995,ROMO1,0.869574467976588,0.0125141181925842,protein_coding,Upregulated
ENSG00000196449,YRDC,0.869375174414877,0.0236049932493166,protein_coding,Upregulated
ENSG00000116898,MRPS15,0.869365581466252,0.000229464158429853,protein_coding,Upregulated
ENSG00000231369,Z97353.1,0.869330206236898,0.0111617174675126,processed_pseudogene,Upregulated
ENSG00000228232,GAPDHP1,0.86795411300361,0.028926046403858,processed_pseudogene,Upregulated
ENSG00000129235,TXNDC17,0.867947530125444,0.000109684932298871,protein_coding,Upregulated
ENSG00000180573,HIST1H2AC,0.867693848835674,0.029998496978128,protein_coding,Upregulated
ENSG00000159377,PSMB4,0.866314467300965,3.39064281289934e-05,protein_coding,Upregulated
ENSG00000144895,EIF2A,0.866278870649295,0.000563113210885354,protein_coding,Upregulated
ENSG00000108107,RPL28,0.865586288192748,0.00887443797525337,protein_coding,Upregulated
ENSG00000213352,GAPDHP44,0.864318463195502,0.0103459012361641,processed_pseudogene,Upregulated
ENSG00000268471,LINC02486,0.862289958429257,0.0435089880607335,lincRNA,Upregulated
ENSG00000128581,IFT22,0.858549524376592,0.00730634086928493,protein_coding,Upregulated
ENSG00000259032,ENSAP2,0.856343641368703,0.045649222531371,processed_pseudogene,Upregulated
ENSG00000173113,TRMT112,0.855999208425489,0.00250281542470245,protein_coding,Upregulated
ENSG00000087053,MTMR2,0.854897955402223,0.00581687615492353,protein_coding,Upregulated
ENSG00000172500,FIBP,0.854758836584256,0.00013046560040026,protein_coding,Upregulated
ENSG00000130511,SSBP4,0.853925506299433,0.0333435813925147,protein_coding,Upregulated
ENSG00000152359,POC5,0.852950973753494,0.0253190411485526,protein_coding,Upregulated
ENSG00000162244,RPL29,0.85192535559581,0.0474553897570434,protein_coding,Upregulated
ENSG00000136518,ACTL6A,0.851321925526538,0.000576341884879139,protein_coding,Upregulated
ENSG00000102900,NUP93,0.850526236579182,4.99740173636777e-05,protein_coding,Upregulated
ENSG00000175764,TTLL11,0.849860020872184,0.0255846904128927,protein_coding,Upregulated
ENSG00000145741,BTF3,0.849579637037716,0.000442122234307783,protein_coding,Upregulated
ENSG00000122786,CALD1,0.849478833687205,0.0265273648654197,protein_coding,Upregulated
ENSG00000106628,POLD2,0.849204793479936,0.00153730513680199,protein_coding,Upregulated
ENSG00000213293,AC012618.1,0.848746626383507,0.0328713390554005,processed_pseudogene,Upregulated
ENSG00000185641,AC034236.1,0.847597967214061,0.00212775180491918,processed_pseudogene,Upregulated
ENSG00000160991,ORAI2,0.847419456156561,0.0447075459090112,protein_coding,Upregulated
ENSG00000139350,NEDD1,0.84667940038838,0.00763256856542328,protein_coding,Upregulated
ENSG00000186395,KRT10,0.846176191337374,0.0198068841638229,protein_coding,Upregulated
ENSG00000135521,LTV1,0.845825542601308,0.00703471055517557,protein_coding,Upregulated
ENSG00000112118,MCM3,0.845188224106295,0.0162568811568995,protein_coding,Upregulated
